idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7,rejected,8
1837,1837,A1U19DJ5D5BJRD,A1U19DJ5D5BJRD,3,3,346,346,the purpose of this research will develop our knowledge and your views will be used  ,the purpose of this research will develop our knowledge and your views will be used  ,2019-11-22 06:57:48,2019-11-22 06:57:48,419,419,87,87,2,2
1838,1838,A1U19DJ5D5BJRD,A1U19DJ5D5BJRD,4,4,406,406,our clinacal team and nurse will go through your information sheet and you have to answer our questions,our clinacal team and nurse will go through your information sheet and you have to answer our questions,2019-11-22 07:00:19,2019-11-22 07:00:19,419,419,87,87,2,2
1839,1839,A2Z9Z0D8IASTKK,A2Z9Z0D8IASTKK,2,2,0,0,,,2019-11-22 10:14:02,2019-11-22 10:14:02,419,419,98,98,0,0
1840,1840,A2Z9Z0D8IASTKK,A2Z9Z0D8IASTKK,4,4,450,450,"If you are experiencing difficulty, details of where you can get more support will be provided. ","If you are experiencing difficulty, details of where you can get more support will be provided. ",2019-11-22 10:16:09,2019-11-22 10:16:09,419,419,98,98,0,0
1841,1841,A2EKJB9QK7F092,A2EKJB9QK7F092,2,2,0,0,,,2019-11-22 10:31:02,2019-11-22 10:31:02,419,419,98,98,0,0
1842,1842,A2EKJB9QK7F092,A2EKJB9QK7F092,4,4,450,450,"If you are experiencing difficulty, we can provide details of how to obtain further support.","If you are experiencing difficulty, we can provide details of how to obtain further support.",2019-11-22 10:35:18,2019-11-22 10:35:18,419,419,98,98,0,0
1843,1843,A2EKJB9QK7F092,A2EKJB9QK7F092,2,2,232,232,You will be asked to confirm that you are happy to participate in the study after reading the information sheet.,You will be asked to confirm that you are happy to participate in the study after reading the information sheet.,2019-11-22 10:38:41,2019-11-22 10:38:41,419,419,98,98,0,0
1844,1844,A2EKJB9QK7F092,A2EKJB9QK7F092,2,2,264,264,"If you agree to particpate, we will use your data according to the needs of the research study.","If you agree to particpate, we will use your data according to the needs of the research study.",2019-11-22 10:41:46,2019-11-22 10:41:46,419,419,98,98,0,0
1845,1845,A2EKJB9QK7F092,A2EKJB9QK7F092,2,2,2100,2100,"If you have agreed for us to collect routine NHS data, your name will be removed and your data will be tracked using only your NHS and hospital numbers.","If you have agreed for us to collect routine NHS data, your name will be removed and your data will be tracked using only your NHS and hospital numbers.",2019-11-22 10:43:52,2019-11-22 10:43:52,419,419,98,98,0,0
1846,1846,A2EKJB9QK7F092,A2EKJB9QK7F092,3,3,312,312,The Care Programme will include a workshop to help men manage prostate cancer related issues.,The Care Programme will include a workshop to help men manage prostate cancer related issues.,2019-11-22 10:45:16,2019-11-22 10:45:16,419,419,98,98,0,0
1847,1847,A2EKJB9QK7F092,A2EKJB9QK7F092,3,3,319,319,Your medical care will not be affected if you do not wish to participate in this study.,Your medical care will not be affected if you do not wish to participate in this study.,2019-11-22 10:47:56,2019-11-22 10:47:56,419,419,98,98,0,0
1848,1848,A2EKJB9QK7F092,A2EKJB9QK7F092,3,3,346,346,Your views will help to develop a suitable workshop for men with prostate cancer.,Your views will help to develop a suitable workshop for men with prostate cancer.,2019-11-22 10:49:39,2019-11-22 10:49:39,419,419,98,98,0,0
1849,1849,A2EKJB9QK7F092,A2EKJB9QK7F092,4,4,406,406,The research nurse or a member of your clinical team will assist you with any questions you may have as you go through the information sheet together.,The research nurse or a member of your clinical team will assist you with any questions you may have as you go through the information sheet together.,2019-11-22 10:51:37,2019-11-22 10:51:37,419,419,98,98,0,0
1850,1850,A2EKJB9QK7F092,A2EKJB9QK7F092,4,4,418,418,We are interested in how diagnosis and treatment of prostate cancer affects an person's health and well-being.,We are interested in how diagnosis and treatment of prostate cancer affects an person's health and well-being.,2019-11-22 10:52:46,2019-11-22 10:52:46,419,419,98,98,0,0
1851,1851,A46PFTLZHX85B,A46PFTLZHX85B,2,2,0,0,,,2019-11-22 11:08:36,2019-11-22 11:08:36,419,419,87,87,2,2
1852,1852,A46PFTLZHX85B,A46PFTLZHX85B,4,4,418,418,,,2019-11-22 11:08:40,2019-11-22 11:08:40,419,419,87,87,2,2
1853,1853,A46PFTLZHX85B,A46PFTLZHX85B,4,4,450,450,,,2019-11-22 11:08:44,2019-11-22 11:08:44,419,419,87,87,2,2
1854,1854,A46PFTLZHX85B,A46PFTLZHX85B,2,2,232,232,,,2019-11-22 11:08:48,2019-11-22 11:08:48,419,419,87,87,2,2
1855,1855,A46PFTLZHX85B,A46PFTLZHX85B,2,2,264,264,,,2019-11-22 11:08:52,2019-11-22 11:08:52,419,419,87,87,2,2
1856,1856,A46PFTLZHX85B,A46PFTLZHX85B,2,2,2100,2100,,,2019-11-22 11:08:57,2019-11-22 11:08:57,419,419,87,87,2,2
1857,1857,A46PFTLZHX85B,A46PFTLZHX85B,3,3,312,312,,,2019-11-22 11:09:01,2019-11-22 11:09:01,419,419,87,87,2,2
1858,1858,A46PFTLZHX85B,A46PFTLZHX85B,3,3,319,319,,,2019-11-22 11:09:09,2019-11-22 11:09:09,419,419,87,87,2,2
1859,1859,A46PFTLZHX85B,A46PFTLZHX85B,3,3,346,346,,,2019-11-22 11:09:13,2019-11-22 11:09:13,419,419,87,87,2,2
1860,1860,A46PFTLZHX85B,A46PFTLZHX85B,4,4,406,406,,,2019-11-22 11:09:19,2019-11-22 11:09:19,419,419,87,87,2,2
1861,1861,A46PFTLZHX85B,A46PFTLZHX85B,2,2,0,0,,,2019-11-22 11:15:48,2019-11-22 11:15:48,419,419,87,87,2,2
1862,1862,A46PFTLZHX85B,A46PFTLZHX85B,4,4,418,418,"Prostate cancer that spreads to the bones can cause pain and broken bones. Once prostate cancer has spread to other areas of the body, it may still respond to treatment and may be controlled, but it's unlikely to be cured. Incontinence. Both prostate cancer and its treatment can cause urinary incontinence.Two tests commonly used to screen for prostate cancer are the prostate-specific antigen (PSA) test and the digital rectal exam (DRE). But neither test, either alone or in combination, can give you a certain diagnosis of prostate cancer.The prostate is a gland located underneath the bladder, in front of the rectum. ... Surgery for partial or complete removal of the prostate is called a prostatectomy. The most common causes for prostate surgery are prostate cancer and an enlarged prostate, or benign prostatic hyperplasia (BPH).","Prostate cancer that spreads to the bones can cause pain and broken bones. Once prostate cancer has spread to other areas of the body, it may still respond to treatment and may be controlled, but it's unlikely to be cured. Incontinence. Both prostate cancer and its treatment can cause urinary incontinence.Two tests commonly used to screen for prostate cancer are the prostate-specific antigen (PSA) test and the digital rectal exam (DRE). But neither test, either alone or in combination, can give you a certain diagnosis of prostate cancer.The prostate is a gland located underneath the bladder, in front of the rectum. ... Surgery for partial or complete removal of the prostate is called a prostatectomy. The most common causes for prostate surgery are prostate cancer and an enlarged prostate, or benign prostatic hyperplasia (BPH).",2019-11-22 11:19:40,2019-11-22 11:19:40,419,419,87,87,2,2
1863,1863,A46PFTLZHX85B,A46PFTLZHX85B,4,4,450,450,"Here are nine tips to help you be one of those proactive professionals and take more initiative at work:
Never Stand Still. ...
Do More Than is Required Of You. ...
Think as a Team Member, Not An Employee. ...
Speak Up And Share Your Ideas. ...
Fake It Till You Make It. ...
Consider Every Opportunity. ...
Always Be Prepared. ...
Be Self-Promotional.
If at all possible, look for work-related things that presented huge challenges and for which you were able to find solutions.
Ideally, you want to think of things that relate to the needs of this job in some way.","Here are nine tips to help you be one of those proactive professionals and take more initiative at work:
Never Stand Still. ...
Do More Than is Required Of You. ...
Think as a Team Member, Not An Employee. ...
Speak Up And Share Your Ideas. ...
Fake It Till You Make It. ...
Consider Every Opportunity. ...
Always Be Prepared. ...
Be Self-Promotional.
If at all possible, look for work-related things that presented huge challenges and for which you were able to find solutions.
Ideally, you want to think of things that relate to the needs of this job in some way.",2019-11-22 11:23:40,2019-11-22 11:23:40,419,419,87,87,2,2
1864,1864,A46PFTLZHX85B,A46PFTLZHX85B,2,2,232,232,ITS USEFUL STUDY,ITS USEFUL STUDY,2019-11-22 11:31:27,2019-11-22 11:31:27,419,419,87,87,2,2
1865,1865,A46PFTLZHX85B,A46PFTLZHX85B,2,2,264,264,,,2019-11-22 11:33:10,2019-11-22 11:33:10,419,419,87,87,2,2
1866,1866,A46PFTLZHX85B,A46PFTLZHX85B,2,2,2100,2100,"Recommended minimum lengths of retention of GP records
GP Records retain for 10 years after death. Electronic patient records (EPRs) must not be destroyed, or deleted, for the foreseeable future.Your health records. When you visit an NHS or social care service, information about you and the care you receive is recorded and stored in a health and care record. This is so people caring for you can make the best decisions about your care.
Log in to your My Health Record to view and manage your health information. You can decide what you want to include and start sharing health information with your treating healthcare providers. To access your My Health Record online, you need to have a myGov account and to link it to your record.The National Health Service (NHS) is the publicly funded national healthcare system for England and one of the four National Health Services for each constituent country of the United Kingdom. It is the largest single-payer healthcare system in the world. Primarily funded through the government funding and overseen by the Department of Health and Social Care, NHS England provides healthcare to all legal English residents, with most services free at the point of use. Some services, such as emergency treatment and treatment of infectious diseases, are free for everyone, including visitors","Recommended minimum lengths of retention of GP records
GP Records retain for 10 years after death. Electronic patient records (EPRs) must not be destroyed, or deleted, for the foreseeable future.Your health records. When you visit an NHS or social care service, information about you and the care you receive is recorded and stored in a health and care record. This is so people caring for you can make the best decisions about your care.
Log in to your My Health Record to view and manage your health information. You can decide what you want to include and start sharing health information with your treating healthcare providers. To access your My Health Record online, you need to have a myGov account and to link it to your record.The National Health Service (NHS) is the publicly funded national healthcare system for England and one of the four National Health Services for each constituent country of the United Kingdom. It is the largest single-payer healthcare system in the world. Primarily funded through the government funding and overseen by the Department of Health and Social Care, NHS England provides healthcare to all legal English residents, with most services free at the point of use. Some services, such as emergency treatment and treatment of infectious diseases, are free for everyone, including visitors",2019-11-22 11:36:50,2019-11-22 11:36:50,419,419,87,87,2,2
1867,1867,A46PFTLZHX85B,A46PFTLZHX85B,3,3,312,312,"A good course. The short video format with plenty of review questions is very helpful. More review questions, trickier review questions, and good glossaries might help make the course even better.Great course, It help us to get a better understanding of prostate cancer. He gave simple yet good explanation about the treatment options and advantages or disadvantages of each treatment.
It may also be recommended after radiotherapy to reduce the chances of cancerous cells returning. Hormone therapy alone does not cure prostate cancer. It can be used to slow the progression of advanced prostate cancer and relieve symptoms. Hormones control the growth of cells in the prostate.","A good course. The short video format with plenty of review questions is very helpful. More review questions, trickier review questions, and good glossaries might help make the course even better.Great course, It help us to get a better understanding of prostate cancer. He gave simple yet good explanation about the treatment options and advantages or disadvantages of each treatment.
It may also be recommended after radiotherapy to reduce the chances of cancerous cells returning. Hormone therapy alone does not cure prostate cancer. It can be used to slow the progression of advanced prostate cancer and relieve symptoms. Hormones control the growth of cells in the prostate.",2019-11-22 11:39:07,2019-11-22 11:39:07,419,419,87,87,2,2
1868,1868,A234S4IEER49GZ,A234S4IEER49GZ,2,2,0,0,,,2019-11-22 11:41:10,2019-11-22 11:41:10,419,419,98,98,0,0
1869,1869,A234S4IEER49GZ,A234S4IEER49GZ,2,2,0,0,,,2019-11-22 11:41:28,2019-11-22 11:41:28,419,419,98,98,0,0
1870,1870,A46PFTLZHX85B,A46PFTLZHX85B,3,3,319,319,"Several research studies have indicated that oily fish containing omega 3 fats are the most beneficial in reducing tumour size. Eat oily fish such as sardines, salmon, and tuna at least twice a week. Cooking with animal and saturated fats has been found to increase the risk of getting prostate cancer.The following are some general PSA level guidelines: 0 to 2.5 ng/mL is considered safe. 2.6 to 4 ng/mL is safe in most men but talk with your doctor about other risk factors. 4.0 to 10.0 ng/mL is suspicious and might suggest the possibility of prostate cancer.
A: Some studies have shown that cranberry juice can help prevent urinary tract infections. ... The prostate isn't part of the urinary tract, so urine doesn't get into prostate tissue and cranberry juice's antiseptic properties have no opportunity to work there.","Several research studies have indicated that oily fish containing omega 3 fats are the most beneficial in reducing tumour size. Eat oily fish such as sardines, salmon, and tuna at least twice a week. Cooking with animal and saturated fats has been found to increase the risk of getting prostate cancer.The following are some general PSA level guidelines: 0 to 2.5 ng/mL is considered safe. 2.6 to 4 ng/mL is safe in most men but talk with your doctor about other risk factors. 4.0 to 10.0 ng/mL is suspicious and might suggest the possibility of prostate cancer.
A: Some studies have shown that cranberry juice can help prevent urinary tract infections. ... The prostate isn't part of the urinary tract, so urine doesn't get into prostate tissue and cranberry juice's antiseptic properties have no opportunity to work there.",2019-11-22 11:41:54,2019-11-22 11:41:54,419,419,87,87,2,2
1871,1871,A234S4IEER49GZ,A234S4IEER49GZ,4,4,450,450,"If you are having problems and need more support, we can help.","If you are having problems and need more support, we can help.",2019-11-22 11:42:45,2019-11-22 11:42:45,419,419,98,98,0,0
1872,1872,A46PFTLZHX85B,A46PFTLZHX85B,3,3,346,346,"One study tracking men for up to 10 years found that those who had high levels of selenium in their blood had a lower risk of prostate cancer. However, a 2009 study found that men with high selenium levels were at greater risk of being diagnosed with aggressive prostate cancer.When taken by mouth: Selenium is LIKELY SAFE for most people when taken by mouth in doses less than 400 mcg daily, short-term. However, selenium is POSSIBLY UNSAFE when taken by mouth in high doses or for a long time. Taking doses above 400 mcg can increase the risk of developing selenium toxicity","One study tracking men for up to 10 years found that those who had high levels of selenium in their blood had a lower risk of prostate cancer. However, a 2009 study found that men with high selenium levels were at greater risk of being diagnosed with aggressive prostate cancer.When taken by mouth: Selenium is LIKELY SAFE for most people when taken by mouth in doses less than 400 mcg daily, short-term. However, selenium is POSSIBLY UNSAFE when taken by mouth in high doses or for a long time. Taking doses above 400 mcg can increase the risk of developing selenium toxicity",2019-11-22 11:43:26,2019-11-22 11:43:26,419,419,87,87,2,2
1873,1873,A234S4IEER49GZ,A234S4IEER49GZ,2,2,232,232,Please let us know if you are happy to take pat in the study after all of your questions have been answered.,Please let us know if you are happy to take pat in the study after all of your questions have been answered.,2019-11-22 11:44:05,2019-11-22 11:44:05,419,419,98,98,0,0
1874,1874,A234S4IEER49GZ,A234S4IEER49GZ,2,2,264,264,Your data will be used throughout this study if you agree to take part.,Your data will be used throughout this study if you agree to take part.,2019-11-22 11:44:49,2019-11-22 11:44:49,419,419,98,98,0,0
1875,1875,A234S4IEER49GZ,A234S4IEER49GZ,2,2,2100,2100,"Your NHS data will be used if you agree to it, we will however remove your name.","Your NHS data will be used if you agree to it, we will however remove your name.",2019-11-22 11:45:34,2019-11-22 11:45:34,419,419,98,98,0,0
1876,1876,A234S4IEER49GZ,A234S4IEER49GZ,3,3,312,312,There will be a workshop to help with prostate cancer issues.,There will be a workshop to help with prostate cancer issues.,2019-11-22 11:46:13,2019-11-22 11:46:13,419,419,98,98,0,0
1877,1877,A46PFTLZHX85B,A46PFTLZHX85B,4,4,406,406,"Research nurses play a vital role in delivering research, and ultimately improving patient care. The role of a research nurse is complex, exciting, and interesting. Research nurses are at the forefront of new developments in treatments for their patients. ... Identifying and screening potential patients.
A clinical trial is a research study conducted in human beings with the goal of answering specific questions about new therapies, vaccines or diagnostic procedures, or new ways of using known treatments. Clinical trials are used to determine whether new drugs, diagnostics or treatments are both safe and effective.

Research nurses play a vital role in delivering research, and ultimately improving patient care. The role of a research nurse is complex, exciting, and interesting. Research nurses are at the forefront of new developments in treatments for their patients. ... Identifying and screening potential patients.","Research nurses play a vital role in delivering research, and ultimately improving patient care. The role of a research nurse is complex, exciting, and interesting. Research nurses are at the forefront of new developments in treatments for their patients. ... Identifying and screening potential patients.
A clinical trial is a research study conducted in human beings with the goal of answering specific questions about new therapies, vaccines or diagnostic procedures, or new ways of using known treatments. Clinical trials are used to determine whether new drugs, diagnostics or treatments are both safe and effective.

Research nurses play a vital role in delivering research, and ultimately improving patient care. The role of a research nurse is complex, exciting, and interesting. Research nurses are at the forefront of new developments in treatments for their patients. ... Identifying and screening potential patients.",2019-11-22 11:46:51,2019-11-22 11:46:51,419,419,87,87,2,2
1878,1878,A234S4IEER49GZ,A234S4IEER49GZ,3,3,319,319,"If you decide to not take part in this research, your medical are will not be affected.","If you decide to not take part in this research, your medical are will not be affected.",2019-11-22 11:47:00,2019-11-22 11:47:00,419,419,98,98,0,0
1879,1879,A234S4IEER49GZ,A234S4IEER49GZ,3,3,346,346,Your views will be used to develop a workshop around prostate cancer.,Your views will be used to develop a workshop around prostate cancer.,2019-11-22 11:47:51,2019-11-22 11:47:51,419,419,98,98,0,0
1880,1880,A234S4IEER49GZ,A234S4IEER49GZ,4,4,406,406,A member of our medical team will answer any questions you have.,A member of our medical team will answer any questions you have.,2019-11-22 11:48:22,2019-11-22 11:48:22,419,419,98,98,0,0
1881,1881,A234S4IEER49GZ,A234S4IEER49GZ,4,4,418,418,We would like to know how a persons health is affected from the diagnosis of prostate cancer.,We would like to know how a persons health is affected from the diagnosis of prostate cancer.,2019-11-22 11:49:38,2019-11-22 11:49:38,419,419,98,98,0,0
1882,1882,AJC4QGCJ39VB1,AJC4QGCJ39VB1,2,2,0,0,,,2019-11-22 11:57:53,2019-11-22 11:57:53,419,419,98,98,0,0
1883,1883,AJC4QGCJ39VB1,AJC4QGCJ39VB1,4,4,450,450,"If you are experiencing difficulties, please get in touch and we can provide more support.
","If you are experiencing difficulties, please get in touch and we can provide more support.
",2019-11-22 11:59:27,2019-11-22 11:59:27,419,419,98,98,0,0
1884,1884,AJC4QGCJ39VB1,AJC4QGCJ39VB1,2,2,232,232,"After completing the questions, you will be offered the chance to take part in a study.","After completing the questions, you will be offered the chance to take part in a study.",2019-11-22 12:00:27,2019-11-22 12:00:27,419,419,98,98,0,0
1885,1885,AJC4QGCJ39VB1,AJC4QGCJ39VB1,2,2,264,264,"Agreeing to participate in the study, gives us permission to use your data to analyse the research study.","Agreeing to participate in the study, gives us permission to use your data to analyse the research study.",2019-11-22 12:01:55,2019-11-22 12:01:55,419,419,98,98,0,0
1886,1886,AJC4QGCJ39VB1,AJC4QGCJ39VB1,2,2,2100,2100,"The information you have provided us with will be tracked using your NHS and hospital number, your name will not appear.","The information you have provided us with will be tracked using your NHS and hospital number, your name will not appear.",2019-11-22 12:03:05,2019-11-22 12:03:05,419,419,98,98,0,0
1887,1887,AJC4QGCJ39VB1,AJC4QGCJ39VB1,3,3,312,312,"A prostate cancer workshop for men will be available as part of the Care Programme, this will allow you to better manage any prostate cancer related issues.","A prostate cancer workshop for men will be available as part of the Care Programme, this will allow you to better manage any prostate cancer related issues.",2019-11-22 12:05:19,2019-11-22 12:05:19,419,419,98,98,0,0
1888,1888,AJC4QGCJ39VB1,AJC4QGCJ39VB1,3,3,319,319,"Your participation in this research is voluntary, your medical care will be unaffected if you decline to take part.","Your participation in this research is voluntary, your medical care will be unaffected if you decline to take part.",2019-11-22 12:06:19,2019-11-22 12:06:19,419,419,98,98,0,0
1889,1889,AJC4QGCJ39VB1,AJC4QGCJ39VB1,3,3,346,346,The research study will provide us with ideas on how best to develop a workshop for men with prostate cancer.,The research study will provide us with ideas on how best to develop a workshop for men with prostate cancer.,2019-11-22 12:07:26,2019-11-22 12:07:26,419,419,98,98,0,0
1890,1890,AJC4QGCJ39VB1,AJC4QGCJ39VB1,4,4,406,406,Support will be available to assist you with the information sheet and answer any questions you may have.,Support will be available to assist you with the information sheet and answer any questions you may have.,2019-11-22 12:08:41,2019-11-22 12:08:41,419,419,98,98,0,0
1891,1891,AJC4QGCJ39VB1,AJC4QGCJ39VB1,4,4,418,418,We want to learn how a prostate cancer affects your health and well-being.,We want to learn how a prostate cancer affects your health and well-being.,2019-11-22 12:09:39,2019-11-22 12:09:39,419,419,98,98,0,0
1892,1892,A2V9ON1EW2TC60,A2V9ON1EW2TC60,2,2,0,0,,,2019-11-22 14:11:25,2019-11-22 14:11:25,419,419,98,98,0,0
1893,1893,A2V9ON1EW2TC60,A2V9ON1EW2TC60,4,4,450,450,"When you are struggling with the experience, please ask for support and we will provide useful details.","When you are struggling with the experience, please ask for support and we will provide useful details.",2019-11-22 14:12:31,2019-11-22 14:12:31,419,419,98,98,0,0
1894,1894,A2V9ON1EW2TC60,A2V9ON1EW2TC60,2,2,232,232,"After answering the questions on the answer sheet, you will be asked if you are happy with the participation","After answering the questions on the answer sheet, you will be asked if you are happy with the participation",2019-11-22 14:13:15,2019-11-22 14:13:15,419,419,98,98,0,0
1895,1895,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,2,2,0,0,,,2019-11-22 14:14:00,2019-11-22 14:14:00,419,419,98,98,0,0
1896,1896,A2V9ON1EW2TC60,A2V9ON1EW2TC60,2,2,264,264,Data you provide to the research will be analysed and conducted into a research study.,Data you provide to the research will be analysed and conducted into a research study.,2019-11-22 14:14:12,2019-11-22 14:14:12,419,419,98,98,0,0
1897,1897,A2V9ON1EW2TC60,A2V9ON1EW2TC60,2,2,2100,2100,"If you agree to NHS collecting routine data using your NHS and hospital numbers, your name will be removed.","If you agree to NHS collecting routine data using your NHS and hospital numbers, your name will be removed.",2019-11-22 14:15:08,2019-11-22 14:15:08,419,419,98,98,0,0
1898,1898,A2V9ON1EW2TC60,A2V9ON1EW2TC60,3,3,312,312,There will be a informational workshop held as a part of the Care Programme for men guiding them how to manage prostate cancer related problems.,There will be a informational workshop held as a part of the Care Programme for men guiding them how to manage prostate cancer related problems.,2019-11-22 14:16:47,2019-11-22 14:16:47,419,419,98,98,0,0
1899,1899,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,4,4,450,450,If you think feeling difficult then we give details of more support,If you think feeling difficult then we give details of more support,2019-11-22 14:17:27,2019-11-22 14:17:27,419,419,98,98,0,0
1900,1900,A2V9ON1EW2TC60,A2V9ON1EW2TC60,3,3,319,319,"You are taking part of this research our of your own free will, note that nothing about your medical care will change your mind not to take part in the study.","You are taking part of this research our of your own free will, note that nothing about your medical care will change your mind not to take part in the study.",2019-11-22 14:19:01,2019-11-22 14:19:01,419,419,98,98,0,0
1901,1901,A2V9ON1EW2TC60,A2V9ON1EW2TC60,3,3,346,346,The aim of the study is to develop useful workshop tailored for men with prostate cancer.,The aim of the study is to develop useful workshop tailored for men with prostate cancer.,2019-11-22 14:19:58,2019-11-22 14:19:58,419,419,98,98,0,0
1902,1902,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,2,2,232,232,Are you ready to take part in study after going through the details.,Are you ready to take part in study after going through the details.,2019-11-22 14:20:20,2019-11-22 14:20:20,419,419,98,98,0,0
1903,1903,A2V9ON1EW2TC60,A2V9ON1EW2TC60,4,4,406,406,You can ask a nurse or a member of your clinical team anything about the research and details in the information sheet.,You can ask a nurse or a member of your clinical team anything about the research and details in the information sheet.,2019-11-22 14:20:56,2019-11-22 14:20:56,419,419,98,98,0,0
1904,1904,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,2,2,264,264,It means your data will be used in research study,It means your data will be used in research study,2019-11-22 14:21:24,2019-11-22 14:21:24,419,419,98,98,0,0
1905,1905,A2V9ON1EW2TC60,A2V9ON1EW2TC60,4,4,418,418,We are interested how a diagnosis of prostate cancer and treatment affects a person.,We are interested how a diagnosis of prostate cancer and treatment affects a person.,2019-11-22 14:21:37,2019-11-22 14:21:37,419,419,98,98,0,0
1906,1906,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,2,2,2100,2100,Name will be erased from NHS and hospital id,Name will be erased from NHS and hospital id,2019-11-22 14:23:50,2019-11-22 14:23:50,419,419,98,98,0,0
1907,1907,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,3,3,312,312,your Participation in Care program for prostrate cancer will help patients,your Participation in Care program for prostrate cancer will help patients,2019-11-22 14:26:46,2019-11-22 14:26:46,419,419,98,98,0,0
1908,1908,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,3,3,319,319,Taking part in research not mandatory ,Taking part in research not mandatory ,2019-11-22 14:27:56,2019-11-22 14:27:56,419,419,98,98,0,0
1909,1909,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,3,3,346,346,This research is to develop work shop for prostrate cancer for men ,This research is to develop work shop for prostrate cancer for men ,2019-11-22 14:29:51,2019-11-22 14:29:51,419,419,98,98,0,0
1910,1910,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,4,4,406,406,Professional staff will answer your queries by going through Case sheet,Professional staff will answer your queries by going through Case sheet,2019-11-22 14:31:48,2019-11-22 14:31:48,419,419,98,98,0,0
1911,1911,AR44AFW993KRR,AR44AFW993KRR,2,2,0,0,,,2019-11-22 14:33:37,2019-11-22 14:33:37,419,419,98,98,0,0
1912,1912,AR44AFW993KRR,AR44AFW993KRR,4,4,450,450,Further support details can be provided if you encounter any difficulties,Further support details can be provided if you encounter any difficulties,2019-11-22 14:34:36,2019-11-22 14:34:36,419,419,98,98,0,0
1913,1913,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,4,4,418,418,Research is for study of pros and cons for diagnosis of prostrate cancer,Research is for study of pros and cons for diagnosis of prostrate cancer,2019-11-22 14:36:26,2019-11-22 14:36:26,419,419,98,98,0,0
1914,1914,AR44AFW993KRR,AR44AFW993KRR,2,2,232,232,Once you are OK with the information on the sheet provided you will be asked if you want to proceed with the study,Once you are OK with the information on the sheet provided you will be asked if you want to proceed with the study,2019-11-22 14:36:41,2019-11-22 14:36:41,419,419,98,98,0,0
1915,1915,AR44AFW993KRR,AR44AFW993KRR,2,2,264,264,When you agree to take part in the study your data will be used as part of the research,When you agree to take part in the study your data will be used as part of the research,2019-11-22 14:38:44,2019-11-22 14:38:44,419,419,98,98,0,0
1916,1916,AR44AFW993KRR,AR44AFW993KRR,2,2,2100,2100,"If you have agreed for us to use your NHS data it will be tracked using your NHS and hospital number, your name will not be used","If you have agreed for us to use your NHS data it will be tracked using your NHS and hospital number, your name will not be used",2019-11-22 14:40:40,2019-11-22 14:40:40,419,419,98,98,0,0
1917,1917,AR44AFW993KRR,AR44AFW993KRR,3,3,312,312,The Care Programme includes a workshop for men with prostate cancer to help them better manage any problems,The Care Programme includes a workshop for men with prostate cancer to help them better manage any problems,2019-11-22 14:41:47,2019-11-22 14:41:47,419,419,98,98,0,0
1918,1918,AR44AFW993KRR,AR44AFW993KRR,3,3,319,319,"No, this research is voluntary. Your medical care will not change if you do not wish to partake","No, this research is voluntary. Your medical care will not change if you do not wish to partake",2019-11-22 14:43:27,2019-11-22 14:43:27,419,419,98,98,0,0
1919,1919,AR44AFW993KRR,AR44AFW993KRR,3,3,346,346,"As a result of this research a workshop will be developed, using your views, which will help men with prostate cancer","As a result of this research a workshop will be developed, using your views, which will help men with prostate cancer",2019-11-22 14:45:44,2019-11-22 14:45:44,419,419,98,98,0,0
1920,1920,AR44AFW993KRR,AR44AFW993KRR,4,4,406,406,Any questions you have after reading the information sheet can be discussed with a research nurse or member of the clinical team,Any questions you have after reading the information sheet can be discussed with a research nurse or member of the clinical team,2019-11-22 14:46:48,2019-11-22 14:46:48,419,419,98,98,0,0
1921,1921,AR44AFW993KRR,AR44AFW993KRR,4,4,418,418,We want to find out how your health and well being are affected by the diagnosis and treatment of prostate cancer,We want to find out how your health and well being are affected by the diagnosis and treatment of prostate cancer,2019-11-22 14:48:26,2019-11-22 14:48:26,419,419,98,98,0,0
1922,1922,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,2,2,0,0,,,2019-11-22 17:27:43,2019-11-22 17:27:43,419,419,98,98,0,0
1923,1923,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,2,2,0,0,,,2019-11-22 17:29:16,2019-11-22 17:29:16,419,419,98,98,0,0
1924,1924,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,4,4,450,450,You may find your experience difficult for a number of reasons. We will give you details of support you can access that can help you.,You may find your experience difficult for a number of reasons. We will give you details of support you can access that can help you.,2019-11-22 17:32:20,2019-11-22 17:32:20,419,419,98,98,0,0
