idRanking,0,RID,1,idReviser,2,idLeaflet,3,idSentence,4,crwRevision,5,dateT,6,g,7,flag,8,revSent1,9,revSent2,10,revSent3,11,revSent4,12,revSent5,13,revSent6,14,revSent7,15,revSent8,16,revSent9,17
197,197,383,383, COPIEDAOJKD4QGUIDYG, COPIEDAOJKD4QGUIDYG,4,4,455,455,"Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).","Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).",2019-11-27 11:43:37,2019-11-27 11:43:37,6419,6419,6419,6419,-71,-71,-31,-31,55,55,-81,-81,43,43,1,1,22,22,16,16,67,67
198,198,1949,1949,A14MCHQB6Z8MVT,A14MCHQB6Z8MVT,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-27 11:45:12,2019-11-27 11:45:12,6319,6319,6319,6319,76,76,88,88,67,67,41,41,12,12,9,9,55,55,34,34,23,23
199,199,639,639,A14MCHQB6Z8MVT,A14MCHQB6Z8MVT,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-27 11:46:11,2019-11-27 11:46:11,6319,6319,6319,6319,74,74,22,22,53,53,42,42,62,62,9,9,85,85,11,11,32,32
200,200,109,109, COPIEDAOJKD4QGUIDYG, COPIEDAOJKD4QGUIDYG,4,4,470,470,"The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.","The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.",2019-11-27 11:55:12,2019-11-27 11:55:12,6419,6419,6419,6419,44,44,76,76,-31,-31,22,22,11,11,83,83,-61,-61,6,6,55,55
201,201,372,372, COPIEDAOJKD4QGUIDYG, COPIEDAOJKD4QGUIDYG,4,4,472,472, Your hospital will keep identifiable information about you from this study for 10 years after the study has finished., Your hospital will keep identifiable information about you from this study for 10 years after the study has finished.,2019-11-27 12:00:20,2019-11-27 12:00:20,6419,6419,6419,6419,67,67,25,25,16,16,88,88,34,34,51,51,79,79,42,42,3,3
202,202,1092,1092,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,312,312,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,2019-11-27 12:12:19,2019-11-27 12:12:19,6319,6319,6319,6319,24,24,48,48,63,63,9,9,36,36,71,71,57,57,82,82,15,15
203,203,571,571,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-27 12:13:27,2019-11-27 12:13:27,6319,6319,6319,6319,64,64,14,14,86,86,53,53,1,1,42,42,29,29,75,75,38,38
204,204,631,631,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-27 12:14:47,2019-11-27 12:14:47,6319,6319,6319,6319,76,76,63,63,24,24,35,35,12,12,89,89,1,1,46,46,57,57
205,205,570,570,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,333,333,"It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.","It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.",2019-11-27 12:15:41,2019-11-27 12:15:41,6319,6319,6319,6319,67,67,28,28,13,13,85,85,49,49,71,71,36,36,2,2,53,53
206,206,369,369,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,341,341,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,2019-11-27 12:16:25,2019-11-27 12:16:25,6319,6319,6319,6319,9,9,12,12,66,66,81,81,53,53,78,78,23,23,36,36,44,44
207,207,216,216,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,342,342,"Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.","Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.",2019-11-27 12:17:16,2019-11-27 12:17:16,6319,6319,6319,6319,48,48,76,76,89,89,65,65,4,4,51,51,13,13,33,33,27,27
208,208,439,439,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,343,343,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,2019-11-27 12:17:58,2019-11-27 12:17:58,6319,6319,6319,6319,76,76,14,14,45,45,89,89,57,57,33,33,1,1,68,68,22,22
209,209,1613,1613,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,346,346,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,2019-11-27 12:18:36,2019-11-27 12:18:36,6319,6319,6319,6319,13,13,31,31,57,57,79,79,64,64,88,88,45,45,2,2,22,22
210,210,303,303,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,3,3,359,359,"If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.","If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.",2019-11-27 12:19:33,2019-11-27 12:19:33,6319,6319,6319,6319,85,85,46,46,14,14,37,37,66,66,79,79,52,52,23,23,1,1
211,211,1910,1910,A171ARPSKRJB93,A171ARPSKRJB93,4,4,406,406,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,2019-11-27 12:48:38,2019-11-27 12:48:38,6419,6419,6419,6419,43,43,6,6,-21,-21,51,51,67,67,11,11,82,82,78,78,39,39
212,212,662,662,A171ARPSKRJB93,A171ARPSKRJB93,4,4,411,411,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,2019-11-27 12:49:05,2019-11-27 12:49:05,6419,6419,6419,6419,74,74,3,3,15,15,49,49,51,51,86,86,63,63,23,23,38,38
213,213,219,219,A171ARPSKRJB93,A171ARPSKRJB93,4,4,416,416,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,2019-11-27 12:49:30,2019-11-27 12:49:30,6419,6419,6419,6419,7,7,81,81,23,23,13,13,63,63,76,76,46,46,57,57,36,36
214,214,1818,1818,A171ARPSKRJB93,A171ARPSKRJB93,4,4,418,418,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,2019-11-27 12:49:51,2019-11-27 12:49:51,6419,6419,6419,6419,3,3,78,78,46,46,26,26,34,34,69,69,11,11,83,83,52,52
215,215,628,628,A171ARPSKRJB93,A171ARPSKRJB93,4,4,433,433,"We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.","We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.",2019-11-27 12:50:21,2019-11-27 12:50:21,6419,6419,6419,6419,65,65,13,13,82,82,4,4,41,41,52,52,24,24,32,32,77,77
216,216,1273,1273,A171ARPSKRJB93,A171ARPSKRJB93,4,4,450,450,"If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.","If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.",2019-11-27 12:50:41,2019-11-27 12:50:41,6419,6419,6419,6419,69,69,33,33,44,44,82,82,55,55,18,18,3,3,75,75,25,25
217,217,610,610,A171ARPSKRJB93,A171ARPSKRJB93,4,4,455,455,"Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).","Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).",2019-11-27 12:51:01,2019-11-27 12:51:01,6419,6419,6419,6419,85,85,54,54,3,3,73,73,18,18,23,23,33,33,47,47,68,68
218,218,185,185,A171ARPSKRJB93,A171ARPSKRJB93,4,4,470,470,"The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.","The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.",2019-11-27 12:51:25,2019-11-27 12:51:25,6419,6419,6419,6419,71,71,29,29,38,38,89,89,56,56,-11,-11,3,3,48,48,63,63
219,219,552,552,A171ARPSKRJB93,A171ARPSKRJB93,4,4,472,472, Your hospital will keep identifiable information about you from this study for 10 years after the study has finished., Your hospital will keep identifiable information about you from this study for 10 years after the study has finished.,2019-11-27 12:51:51,2019-11-27 12:51:51,6419,6419,6419,6419,11,11,-41,-41,3,3,62,62,26,26,39,39,78,78,83,83,55,55
220,220,1241,1241,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,406,406,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,2019-11-27 15:57:48,2019-11-27 15:57:48,6419,6419,6419,6419,58,58,47,47,23,23,1,1,62,62,15,15,34,34,89,89,76,76
221,221,627,627,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,411,411,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,2019-11-27 15:58:36,2019-11-27 15:58:36,6419,6419,6419,6419,83,83,2,2,49,49,67,67,31,31,-71,-71,15,15,58,58,26,26
222,222,146,146,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,416,416,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,2019-11-27 15:59:17,2019-11-27 15:59:17,6419,6419,6419,6419,26,26,47,47,32,32,89,89,74,74,5,5,-51,-51,11,11,68,68
223,223,1098,1098,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,418,418,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,2019-11-27 15:59:45,2019-11-27 15:59:45,6419,6419,6419,6419,33,33,47,47,68,68,89,89,4,4,25,25,56,56,11,11,-71,-71
224,224,628,628,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,433,433,"We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.","We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.",2019-11-27 16:00:20,2019-11-27 16:00:20,6419,6419,6419,6419,66,66,13,13,84,84,22,22,1,1,57,57,-71,-71,48,48,35,35
225,225,1246,1246,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,450,450,"If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.","If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.",2019-11-27 16:00:42,2019-11-27 16:00:42,6419,6419,6419,6419,57,57,39,39,75,75,48,48,23,23,1,1,12,12,86,86,64,64
226,226,1440,1440,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,406,406,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,2019-11-27 16:02:00,2019-11-27 16:02:00,6419,6419,6419,6419,2,2,85,85,59,59,-71,-71,23,23,11,11,67,67,34,34,48,48
227,227,393,393,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,411,411,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,2019-11-27 16:02:27,2019-11-27 16:02:27,6419,6419,6419,6419,11,11,33,33,85,85,54,54,5,5,49,49,68,68,22,22,77,77
228,228,161,161,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,416,416,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,2019-11-27 16:02:54,2019-11-27 16:02:54,6419,6419,6419,6419,87,87,-51,-51,26,26,79,79,33,33,41,41,12,12,5,5,68,68
229,229,1355,1355,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,418,418,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,2019-11-27 16:03:24,2019-11-27 16:03:24,6419,6419,6419,6419,47,47,34,34,56,56,23,23,64,64,-1,-1,72,72,15,15,81,81
230,230,355,355,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,433,433,"We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.","We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.",2019-11-27 16:04:03,2019-11-27 16:04:03,6419,6419,6419,6419,39,39,57,57,43,43,-81,-81,66,66,8,8,11,11,22,22,79,79
231,231,1314,1314,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,450,450,"If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.","If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.",2019-11-27 16:04:32,2019-11-27 16:04:32,6419,6419,6419,6419,58,58,12,12,-71,-71,3,3,31,31,66,66,49,49,24,24,87,87
232,232,406,406,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,455,455,"Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).","Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).",2019-11-27 16:04:57,2019-11-27 16:04:57,6419,6419,6419,6419,2,2,74,74,23,23,47,47,-31,-31,58,58,11,11,65,65,86,86
233,233,144,144,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,470,470,"The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.","The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.",2019-11-27 16:05:40,2019-11-27 16:05:40,6419,6419,6419,6419,-41,-41,52,52,21,21,73,73,65,65,34,34,9,9,87,87,18,18
234,234,543,543,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,4,4,472,472, Your hospital will keep identifiable information about you from this study for 10 years after the study has finished., Your hospital will keep identifiable information about you from this study for 10 years after the study has finished.,2019-11-27 16:06:10,2019-11-27 16:06:10,6419,6419,6419,6419,42,42,13,13,71,71,4,4,37,37,88,88,26,26,69,69,55,55
235,235,1672,1672,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,406,406,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you have.,2019-11-27 16:26:31,2019-11-27 16:26:31,6419,6419,6419,6419,53,53,76,76,85,85,11,11,27,27,8,8,68,68,34,34,42,42
236,236,661,661,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,411,411,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,We will be asking participants to complete questionnaires to find out how men’s health and well-being is after diagnosis and treatment.,2019-11-27 16:28:05,2019-11-27 16:28:05,6419,6419,6419,6419,13,13,26,26,68,68,47,47,55,55,32,32,79,79,1,1,84,84
237,237,219,219,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,416,416,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,Patients will have had a diagnosis of localised prostate cancer (cancer is confined to the prostate and hasn’t spread anywhere else in the body).,2019-11-27 16:30:05,2019-11-27 16:30:05,6419,6419,6419,6419,78,78,89,89,24,24,16,16,5,5,31,31,53,53,42,42,67,67
238,238,1098,1098,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,418,418,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,We are interested in how a diagnosis of prostate cancer and its treatment affects a person’s health and well-being.,2019-11-27 16:31:14,2019-11-27 16:31:14,6419,6419,6419,6419,42,42,53,53,1,1,86,86,15,15,39,39,24,24,78,78,67,67
239,239,641,641,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,433,433,"We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.","We are also gathering information for the TrueNTH Global Registry project that is routinely collected by the NHS, such as clinical and treatment details both through medical records and national databases such as the Health and Social Care Information Centre and other central UK bodies.",2019-11-27 16:32:38,2019-11-27 16:32:38,6419,6419,6419,6419,54,54,25,25,79,79,32,32,43,43,88,88,16,16,1,1,67,67
240,240,1500,1500,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,450,450,"If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.","If you are finding any aspect of your experience difficult, we can also provide you with details of where you might get more support.",2019-11-27 16:34:44,2019-11-27 16:34:44,6419,6419,6419,6419,84,84,28,28,13,13,32,32,46,46,55,55,61,61,9,9,-71,-71
241,241,415,415,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,455,455,"Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).","Processing your information for trials is necessary for the performance of a task carried out in the public interest (General Data Protection Regulation (GDPR) Article 6(1)(e)) and under Article 9(2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes in accordance with Article 89 (1).",2019-11-27 16:36:10,2019-11-27 16:36:10,6419,6419,6419,6419,17,17,63,63,75,75,49,49,82,82,1,1,24,24,58,58,36,36
242,242,167,167,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,470,470,"The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.","The only people in the University of Southampton who will have access to information that identifies you will be people who need to contact you to send or request questionnaires, process and analyse your data, or audit the data collection process.",2019-11-27 16:37:34,2019-11-27 16:37:34,6419,6419,6419,6419,77,77,34,34,88,88,56,56,13,13,1,1,69,69,45,45,22,22
243,243,543,543,AMQOY20HZIZCE,AMQOY20HZIZCE,4,4,472,472, Your hospital will keep identifiable information about you from this study for 10 years after the study has finished., Your hospital will keep identifiable information about you from this study for 10 years after the study has finished.,2019-11-27 16:38:54,2019-11-27 16:38:54,6419,6419,6419,6419,27,27,75,75,18,18,33,33,44,44,81,81,59,59,2,2,66,66
244,244,1092,1092,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,312,312,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,2019-11-27 16:57:37,2019-11-27 16:57:37,6319,6319,6319,6319,11,11,32,32,65,65,-1,-1,74,74,56,56,47,47,83,83,29,29
245,245,571,571,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-27 16:59:38,2019-11-27 16:59:38,6319,6319,6319,6319,33,33,67,67,85,85,-21,-21,44,44,78,78,9,9,56,56,11,11
246,246,635,635,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-27 17:01:09,2019-11-27 17:01:09,6319,6319,6319,6319,9,9,33,33,51,51,17,17,64,64,-71,-71,28,28,45,45,85,85
247,247,472,472,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,333,333,"It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.","It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.",2019-11-27 17:02:26,2019-11-27 17:02:26,6319,6319,6319,6319,-11,-11,69,69,2,2,55,55,71,71,23,23,-41,-41,-31,-31,-81,-81
248,248,666,666,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,341,341,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,2019-11-27 17:04:34,2019-11-27 17:04:34,6319,6319,6319,6319,33,33,44,44,87,87,-61,-61,16,16,-51,-51,5,5,71,71,22,22
249,249,296,296,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,342,342,"Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.","Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.",2019-11-27 17:06:07,2019-11-27 17:06:07,6319,6319,6319,6319,11,11,77,77,9,9,46,46,22,22,54,54,-31,-31,-81,-81,63,63
250,250,632,632,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,343,343,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,2019-11-27 17:07:42,2019-11-27 17:07:42,6319,6319,6319,6319,67,67,53,53,-31,-31,44,44,1,1,86,86,18,18,75,75,22,22
251,251,1919,1919,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,346,346,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,2019-11-27 17:08:43,2019-11-27 17:08:43,6319,6319,6319,6319,42,42,1,1,58,58,19,19,83,83,-21,-21,75,75,-31,-31,64,64
252,252,118,118,A28MMKQWUXUL2X,A28MMKQWUXUL2X,3,3,359,359,"If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.","If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.",2019-11-27 17:09:45,2019-11-27 17:09:45,6319,6319,6319,6319,23,23,82,82,15,15,-1,-1,-61,-61,-51,-51,-41,-41,-71,-71,-31,-31
253,253,1092,1092,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,312,312,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,2019-11-27 17:18:10,2019-11-27 17:18:10,6319,6319,6319,6319,76,76,1,1,34,34,19,19,22,22,43,43,68,68,85,85,57,57
254,254,1918,1918,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-27 17:19:29,2019-11-27 17:19:29,6319,6319,6319,6319,45,45,14,14,79,79,68,68,32,32,1,1,23,23,56,56,87,87
255,255,442,442,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-27 17:21:14,2019-11-27 17:21:14,6319,6319,6319,6319,84,84,67,67,23,23,16,16,42,42,38,38,79,79,1,1,55,55
256,256,570,570,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,333,333,"It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.","It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.",2019-11-27 17:22:52,2019-11-27 17:22:52,6319,6319,6319,6319,16,16,63,63,75,75,87,87,31,31,52,52,4,4,48,48,29,29
257,257,633,633,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,341,341,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,2019-11-27 17:23:54,2019-11-27 17:23:54,6319,6319,6319,6319,74,74,37,37,69,69,42,42,5,5,16,16,58,58,81,81,23,23
258,258,320,320,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,342,342,"Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.","Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.",2019-11-27 17:25:09,2019-11-27 17:25:09,6319,6319,6319,6319,67,67,55,55,78,78,12,12,41,41,1,1,89,89,23,23,34,34
259,259,451,451,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,343,343,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,2019-11-27 17:27:31,2019-11-27 17:27:31,6319,6319,6319,6319,12,12,34,34,88,88,21,21,65,65,7,7,49,49,53,53,77,77
