idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7
1130,1130,A1RS7VDO8Y1S07,A1RS7VDO8Y1S07,3,3,312,312,"Part of the Care Programme will be a workshop for prostate cancer patients, which will be very useful for them to manage.","Part of the Care Programme will be a workshop for prostate cancer patients, which will be very useful for them to manage.","2019-11-18 07:58:15","2019-11-18 07:58:15",419,419,21,21
1131,1131,AUZUHON52J10U,AUZUHON52J10U,2,2,0,0,,,"2019-11-18 08:01:34","2019-11-18 08:01:34",419,419,21,21
1132,1132,AUZUHON52J10U,AUZUHON52J10U,2,2,264,264,,,"2019-11-18 08:01:59","2019-11-18 08:01:59",419,419,21,21
1133,1133,A1RS7VDO8Y1S07,A1RS7VDO8Y1S07,3,3,319,319,"Taking part in this research is voluntary.But it will not be affected if you decide not to take part of it.","Taking part in this research is voluntary.But it will not be affected if you decide not to take part of it.","2019-11-18 08:02:38","2019-11-18 08:02:38",419,419,21,21
1134,1134,A1RS7VDO8Y1S07,A1RS7VDO8Y1S07,3,3,346,346,"The main purpose is to develop a workshop for men with prostate cancer and this will help to do this.","The main purpose is to develop a workshop for men with prostate cancer and this will help to do this.","2019-11-18 08:04:27","2019-11-18 08:04:27",419,419,21,21
1135,1135,A1RS7VDO8Y1S07,A1RS7VDO8Y1S07,4,4,406,406,"Either research nurse or member of your clinical team will go through the information sheet and they will answers your question.","Either research nurse or member of your clinical team will go through the information sheet and they will answers your question.","2019-11-18 08:08:34","2019-11-18 08:08:34",419,419,21,21
1136,1136,A1RS7VDO8Y1S07,A1RS7VDO8Y1S07,4,4,418,418,"We are interested in how the prostate cancer has been diagnosed and treated and its affects on person's health.","We are interested in how the prostate cancer has been diagnosed and treated and its affects on person's health.","2019-11-18 08:14:53","2019-11-18 08:14:53",419,419,21,21
1137,1137,A1RS7VDO8Y1S07,A1RS7VDO8Y1S07,4,4,450,450,"If you are finding any difficulty in experience, we can provide you a more support with details.","If you are finding any difficulty in experience, we can provide you a more support with details.","2019-11-18 08:19:29","2019-11-18 08:19:29",419,419,21,21
1138,1138,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,0,0,,,"2019-11-18 08:40:07","2019-11-18 08:40:07",419,419,19,19
1139,1139,A1RS7VDO8Y1S07,A1RS7VDO8Y1S07,2,2,232,232,"after you have read the information sheet and if the questions were answered then you will be asked whether you are happy to take part in the study","after you have read the information sheet and if the questions were answered then you will be asked whether you are happy to take part in the study","2019-11-18 08:40:18","2019-11-18 08:40:18",419,419,21,21
1140,1140,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,232,232,"Having read the information sheet and had any questions answered, you will be asked if you wish to proceed in the study.","Having read the information sheet and had any questions answered, you will be asked if you wish to proceed in the study.","2019-11-18 08:44:52","2019-11-18 08:44:52",419,419,19,19
1141,1141,A3EIM0G0H9D23X,A3EIM0G0H9D23X,2,2,0,0,,,"2019-11-18 08:53:36","2019-11-18 08:53:36",419,419,21,21
1142,1142,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,264,264,"That is, when you agree to participate in a research study, we'll use your data in ways required to run and analyse the study.","That is, when you agree to participate in a research study, we'll use your data in ways required to run and analyse the study.","2019-11-18 08:53:59","2019-11-18 08:53:59",419,419,19,19
1143,1143,A3EIM0G0H9D23X,A3EIM0G0H9D23X,2,2,264,264,"To allow us to conduct our research study, your data will be used, and analysed once you agree to take part.","To allow us to conduct our research study, your data will be used, and analysed once you agree to take part.","2019-11-18 08:58:57","2019-11-18 08:58:57",419,419,21,21
1144,1144,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,2100,2100,"If you've agreed we can use NHS data it will be tracked using your NHS and hospital numbers. Your name will be removed.","If you've agreed we can use NHS data it will be tracked using your NHS and hospital numbers. Your name will be removed.","2019-11-18 09:00:24","2019-11-18 09:00:24",419,419,19,19
1145,1145,A3EIM0G0H9D23X,A3EIM0G0H9D23X,2,2,2100,2100,"If you agree to its collection, your routine NHS data will be tracked, and identified only by NHS and hospital numbers, not by your name.","If you agree to its collection, your routine NHS data will be tracked, and identified only by NHS and hospital numbers, not by your name.","2019-11-18 09:04:30","2019-11-18 09:04:30",419,419,21,21
1146,1146,A25RJ54AHZGDOO,A25RJ54AHZGDOO,3,3,312,312,"The Care Programme will have a workshop for men with prostate cancer. This will help them better manage any disease related issues.","The Care Programme will have a workshop for men with prostate cancer. This will help them better manage any disease related issues.","2019-11-18 09:04:51","2019-11-18 09:04:51",419,419,19,19
1147,1147,A3EIM0G0H9D23X,A3EIM0G0H9D23X,3,3,312,312,"Men with prostate cancer will learn to better manage any cancer related issues as part of the Care Programme workshop.","Men with prostate cancer will learn to better manage any cancer related issues as part of the Care Programme workshop.","2019-11-18 09:06:32","2019-11-18 09:06:32",419,419,21,21
1148,1148,A3EIM0G0H9D23X,A3EIM0G0H9D23X,3,3,319,319,"Your medical care will only be affected if you volunteer to take part in this research.","Your medical care will only be affected if you volunteer to take part in this research.","2019-11-18 09:08:00","2019-11-18 09:08:00",419,419,21,21
1149,1149,A3EIM0G0H9D23X,A3EIM0G0H9D23X,3,3,346,346,"Your views will help our research in developing a workshop to better help men with prostate cancer.","Your views will help our research in developing a workshop to better help men with prostate cancer.","2019-11-18 09:09:29","2019-11-18 09:09:29",419,419,21,21
1150,1150,A25RJ54AHZGDOO,A25RJ54AHZGDOO,3,3,319,319,"No, taking part is voluntary and your medical care is unaffected by your decision in this matter.","No, taking part is voluntary and your medical care is unaffected by your decision in this matter.","2019-11-18 09:09:58","2019-11-18 09:09:58",419,419,19,19
1151,1151,A3EIM0G0H9D23X,A3EIM0G0H9D23X,4,4,406,406,"Your questions will be answered by a research nurse, or member of your clinical team, using the information sheet.","Your questions will be answered by a research nurse, or member of your clinical team, using the information sheet.","2019-11-18 09:11:19","2019-11-18 09:11:19",419,419,21,21
1152,1152,A25RJ54AHZGDOO,A25RJ54AHZGDOO,3,3,346,346,"Your views will be used in the research to help develop a workshop specifically for men with prostate cancer.","Your views will be used in the research to help develop a workshop specifically for men with prostate cancer.","2019-11-18 09:14:12","2019-11-18 09:14:12",419,419,19,19
1153,1153,A3EIM0G0H9D23X,A3EIM0G0H9D23X,4,4,418,418,"We want to learn about your health and well-being, after being diagnosed with prostate cancer, and through your treatment.","We want to learn about your health and well-being, after being diagnosed with prostate cancer, and through your treatment.","2019-11-18 09:14:35","2019-11-18 09:14:35",419,419,21,21
1154,1154,A25RJ54AHZGDOO,A25RJ54AHZGDOO,4,4,406,406,"The research nurse or clinical team member will explain the information sheet and answer any questions.","The research nurse or clinical team member will explain the information sheet and answer any questions.","2019-11-18 09:16:36","2019-11-18 09:16:36",419,419,19,19
1155,1155,A3EIM0G0H9D23X,A3EIM0G0H9D23X,4,4,450,450,"We can help you get more support if you find your experience is difficult.","We can help you get more support if you find your experience is difficult.","2019-11-18 09:16:39","2019-11-18 09:16:39",419,419,21,21
1156,1156,A3EIM0G0H9D23X,A3EIM0G0H9D23X,2,2,232,232,"You will be asked whether you're happy to take part in the study after reading the information sheet, and asking any questions you may have.","You will be asked whether you're happy to take part in the study after reading the information sheet, and asking any questions you may have.","2019-11-18 09:17:59","2019-11-18 09:17:59",419,419,21,21
1157,1157,A25RJ54AHZGDOO,A25RJ54AHZGDOO,4,4,418,418,"We are researching how diagnosis and treatment of prostate cancer affects a person's overall well-being.","We are researching how diagnosis and treatment of prostate cancer affects a person's overall well-being.","2019-11-18 09:21:42","2019-11-18 09:21:42",419,419,19,19
1158,1158,A25RJ54AHZGDOO,A25RJ54AHZGDOO,4,4,450,450,"Should you find any aspect of your experience difficult, we can provide details of where to find more support.","Should you find any aspect of your experience difficult, we can provide details of where to find more support.","2019-11-18 09:23:58","2019-11-18 09:23:58",419,419,19,19
1159,1159,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,2,2,0,0,,,"2019-11-18 09:48:14","2019-11-18 09:48:14",419,419,21,21
1160,1160,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,2,2,264,264,"The data gathered from your participation in the study will be used for further research. ","The data gathered from your participation in the study will be used for further research. ","2019-11-18 09:49:20","2019-11-18 09:49:20",419,419,21,21
1161,1161,A7X2K7IW80TBU,A7X2K7IW80TBU,2,2,0,0,,,"2019-11-18 09:50:46","2019-11-18 09:50:46",419,419,21,21
1162,1162,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,2,2,2100,2100,"Once agreed, we will collect your NHS data via hospital numbers but will be removed later. ","Once agreed, we will collect your NHS data via hospital numbers but will be removed later. ","2019-11-18 09:51:04","2019-11-18 09:51:04",419,419,21,21
1163,1163,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,3,3,312,312,"Men with Prostate Cancer can use a workshop in the care programme to help and manage any issues they have. ","Men with Prostate Cancer can use a workshop in the care programme to help and manage any issues they have. ","2019-11-18 09:51:58","2019-11-18 09:51:58",419,419,21,21
1164,1164,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,3,3,319,319,"It is completely voluntary to take part in this study and your medical care wont be affected in any way otherwise. ","It is completely voluntary to take part in this study and your medical care wont be affected in any way otherwise. ","2019-11-18 09:52:53","2019-11-18 09:52:53",419,419,21,21
1165,1165,A7X2K7IW80TBU,A7X2K7IW80TBU,2,2,264,264,"When you agree to being part of a research study, we use your answers for our research, but we will only use your information for reasons connected to the study.","When you agree to being part of a research study, we use your answers for our research, but we will only use your information for reasons connected to the study.","2019-11-18 09:53:40","2019-11-18 09:53:40",419,419,21,21
1166,1166,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,3,3,346,346,"The aim of this research is to enhance discussion on men with prostate cancer and your participation helps to enable this. ","The aim of this research is to enhance discussion on men with prostate cancer and your participation helps to enable this. ","2019-11-18 09:54:24","2019-11-18 09:54:24",419,419,21,21
1167,1167,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,4,4,406,406,"Any questions you have can be answered by the research nurses of clinical team members. ","Any questions you have can be answered by the research nurses of clinical team members. ","2019-11-18 09:54:53","2019-11-18 09:54:53",419,419,21,21
1168,1168,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,4,4,418,418,"We want to know how a prostate cancer diagnosis affects a persons health.","We want to know how a prostate cancer diagnosis affects a persons health.","2019-11-18 09:55:21","2019-11-18 09:55:21",419,419,21,21
1169,1169,A7X2K7IW80TBU,A7X2K7IW80TBU,2,2,2100,2100,"We will keep your data on our records with your NHS and hospital numbers so that we can keep track of it, but we will not use your name.","We will keep your data on our records with your NHS and hospital numbers so that we can keep track of it, but we will not use your name.","2019-11-18 09:55:30","2019-11-18 09:55:30",419,419,21,21
1170,1170,A7X2K7IW80TBU,A7X2K7IW80TBU,3,3,312,312,"The Care Programme includes a workshop for men with prostate cancer, which is there to help with managing anything related to prostate cancer.","The Care Programme includes a workshop for men with prostate cancer, which is there to help with managing anything related to prostate cancer.","2019-11-18 09:56:23","2019-11-18 09:56:23",419,419,21,21
1171,1171,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,4,4,450,450,"If support is needed in any shape or form we can provide details of where to get help.","If support is needed in any shape or form we can provide details of where to get help.","2019-11-18 09:56:36","2019-11-18 09:56:36",419,419,21,21
1172,1172,A2T9C4MFZM0YL0,A2T9C4MFZM0YL0,2,2,232,232,"Once everything is formalised you will be asked if you will like to take part.  ","Once everything is formalised you will be asked if you will like to take part.  ","2019-11-18 09:57:03","2019-11-18 09:57:03",419,419,21,21
1173,1173,A7X2K7IW80TBU,A7X2K7IW80TBU,3,3,319,319,"Taking part in the study is completely up to you - not taking part will not affect your care or treatment in any way.","Taking part in the study is completely up to you - not taking part will not affect your care or treatment in any way.","2019-11-18 09:57:06","2019-11-18 09:57:06",419,419,21,21
1174,1174,A7X2K7IW80TBU,A7X2K7IW80TBU,3,3,346,346,"We need your views as part of this study as we are developing a workshop for men with prostate cancer, and we would like to understand what patients think or need.","We need your views as part of this study as we are developing a workshop for men with prostate cancer, and we would like to understand what patients think or need.","2019-11-18 09:58:26","2019-11-18 09:58:26",419,419,21,21
1175,1175,A7X2K7IW80TBU,A7X2K7IW80TBU,4,4,406,406,"If you have any questions, the research nurse or someone responsible for your clinical care will be there to go through the information sheet.","If you have any questions, the research nurse or someone responsible for your clinical care will be there to go through the information sheet.","2019-11-18 09:59:47","2019-11-18 09:59:47",419,419,21,21
1176,1176,A7X2K7IW80TBU,A7X2K7IW80TBU,4,4,418,418,"We would like to know how being diagnosed with prostate cancer, and being treated for it, affects your health and general wellbeing.","We would like to know how being diagnosed with prostate cancer, and being treated for it, affects your health and general wellbeing.","2019-11-18 10:00:29","2019-11-18 10:00:29",419,419,21,21
1177,1177,A7X2K7IW80TBU,A7X2K7IW80TBU,4,4,450,450,"If you find that the study or your condition are making life difficult, we will be able to let you know of places or people that may be able to help.","If you find that the study or your condition are making life difficult, we will be able to let you know of places or people that may be able to help.","2019-11-18 10:01:24","2019-11-18 10:01:24",419,419,21,21
1178,1178,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,2,2,0,0,,,"2019-11-18 10:06:35","2019-11-18 10:06:35",419,419,21,21
1179,1179,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,2,2,264,264,"This means that when you agree to take part in the research study, we will use your data in our analysis. ","This means that when you agree to take part in the research study, we will use your data in our analysis. ","2019-11-18 10:08:05","2019-11-18 10:08:05",419,419,21,21
1180,1180,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,2,2,2100,2100,"If you allow us to collect your NHS data we will remove your name. ","If you allow us to collect your NHS data we will remove your name. ","2019-11-18 10:09:59","2019-11-18 10:09:59",419,419,21,21
1181,1181,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,3,3,312,312,"Part of the Care Program will be a workshop helping men with prostate cancer better manage their issues. ","Part of the Care Program will be a workshop helping men with prostate cancer better manage their issues. ","2019-11-18 10:11:50","2019-11-18 10:11:50",419,419,21,21
1182,1182,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,3,3,319,319,"No, taking part in this research is voluntary and will not affect your care. ","No, taking part in this research is voluntary and will not affect your care. ","2019-11-18 10:12:42","2019-11-18 10:12:42",419,419,21,21
1183,1183,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,3,3,346,346,"Your views will help improve our workshop for men with prostate cancer. ","Your views will help improve our workshop for men with prostate cancer. ","2019-11-18 10:13:28","2019-11-18 10:13:28",419,419,21,21
1184,1184,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,4,4,406,406,"The nurse will go through the information sheet and answer any questions. ","The nurse will go through the information sheet and answer any questions. ","2019-11-18 10:14:03","2019-11-18 10:14:03",419,419,21,21
1185,1185,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,4,4,418,418,"We are interested in how prostate cancer affects a patients psychology. ","We are interested in how prostate cancer affects a patients psychology. ","2019-11-18 10:14:33","2019-11-18 10:14:33",419,419,21,21
1186,1186,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,4,4,450,450,"If you are experiencing difficulties we can help you get support.","If you are experiencing difficulties we can help you get support.","2019-11-18 10:15:14","2019-11-18 10:15:14",419,419,21,21
1187,1187,A2BX0O03OQ4EJ5,A2BX0O03OQ4EJ5,2,2,232,232,"After completing the information sheet and asking any questions, we will ask if you want to take part in the study. ","After completing the information sheet and asking any questions, we will ask if you want to take part in the study. ","2019-11-18 10:16:33","2019-11-18 10:16:33",419,419,21,21
1188,1188,A2BS7CXK6IQ1NG,A2BS7CXK6IQ1NG,2,2,0,0,,,"2019-11-18 10:16:41","2019-11-18 10:16:41",419,419,21,21
1189,1189,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,2,2,0,0,,,"2019-11-18 10:20:26","2019-11-18 10:20:26",419,419,21,21
1190,1190,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,2,2,264,264,,,"2019-11-18 10:20:46","2019-11-18 10:20:46",419,419,21,21
1191,1191,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,2,2,264,264,"When you agree to take part in a research study, your data will be used to analyse the research study.","When you agree to take part in a research study, your data will be used to analyse the research study.","2019-11-18 10:21:36","2019-11-18 10:21:36",419,419,21,21
1192,1192,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,2,2,2100,2100,"If you have agreed for us to collect routine NHS data, then we will remove your name but use NHS and hospital numbers.","If you have agreed for us to collect routine NHS data, then we will remove your name but use NHS and hospital numbers.","2019-11-18 10:22:50","2019-11-18 10:22:50",419,419,21,21
1193,1193,A2BS7CXK6IQ1NG,A2BS7CXK6IQ1NG,2,2,264,264,"You want to agree for take part in research study, by using your data for conduct and analyse the research study","You want to agree for take part in research study, by using your data for conduct and analyse the research study","2019-11-18 10:24:27","2019-11-18 10:24:27",419,419,21,21
1194,1194,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,3,3,312,312,"A workshop for men with Prostrate cancer will be held as part of the care programme helping them manage any prostrate cancer related issues.","A workshop for men with Prostrate cancer will be held as part of the care programme helping them manage any prostrate cancer related issues.","2019-11-18 10:25:39","2019-11-18 10:25:39",419,419,21,21
1195,1195,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,3,3,319,319,"Taking part in this research is voluntary and your medical care will not be affected if you decline to do so.","Taking part in this research is voluntary and your medical care will not be affected if you decline to do so.","2019-11-18 10:26:37","2019-11-18 10:26:37",419,419,21,21
1196,1196,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,3,3,346,346,"The purpose of the research is to provide a workshop that will provide for men with prostrate cancer.","The purpose of the research is to provide a workshop that will provide for men with prostrate cancer.","2019-11-18 10:28:37","2019-11-18 10:28:37",419,419,21,21
1197,1197,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,4,4,406,406,"The research nurse of a member of the clinical team will review your information sheet and answer any questions that you have.","The research nurse of a member of the clinical team will review your information sheet and answer any questions that you have.","2019-11-18 10:29:31","2019-11-18 10:29:31",419,419,21,21
1198,1198,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,4,4,418,418,"The diagnosis of prostrate cancer and its treatment will be assessed to see how much of an impact it has on a person's health and well-being.","The diagnosis of prostrate cancer and its treatment will be assessed to see how much of an impact it has on a person's health and well-being.","2019-11-18 10:31:10","2019-11-18 10:31:10",419,419,21,21
1199,1199,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,4,4,450,450,"If you exeprience any difficulties  we can provide you with details of where you can receive extra support.","If you exeprience any difficulties  we can provide you with details of where you can receive extra support.","2019-11-18 10:32:00","2019-11-18 10:32:00",419,419,21,21
1200,1200,A1VIY1ZWBO3NVL,A1VIY1ZWBO3NVL,2,2,232,232,"Once you are satisfied with reading the information sheet and had any questions answered, we will ask whether you are happy to take part in the study.","Once you are satisfied with reading the information sheet and had any questions answered, we will ask whether you are happy to take part in the study.","2019-11-18 10:33:19","2019-11-18 10:33:19",419,419,21,21
1201,1201,A28JBSI52ZX65X,A28JBSI52ZX65X,2,2,0,0,,,"2019-11-18 10:41:11","2019-11-18 10:41:11",419,419,21,21
1202,1202,A28JBSI52ZX65X,A28JBSI52ZX65X,2,2,264,264,"This means that when you agree to take part in a study, your data will be used to analyse the research. ","This means that when you agree to take part in a study, your data will be used to analyse the research. ","2019-11-18 10:45:32","2019-11-18 10:45:32",419,419,21,21
1203,1203,A28JBSI52ZX65X,A28JBSI52ZX65X,2,2,2100,2100,"If you have agreed for your NHS data to be collected, this will be tracked using your NHS and hospital number, but not your name. ","If you have agreed for your NHS data to be collected, this will be tracked using your NHS and hospital number, but not your name. ","2019-11-18 10:47:27","2019-11-18 10:47:27",419,419,21,21
1204,1204,A28JBSI52ZX65X,A28JBSI52ZX65X,3,3,312,312,"Part of the Care Programme will be a workshop that helps men with prostate cancer to better manage any issues caused by their illness. ","Part of the Care Programme will be a workshop that helps men with prostate cancer to better manage any issues caused by their illness. ","2019-11-18 10:48:59","2019-11-18 10:48:59",419,419,21,21
1205,1205,A28JBSI52ZX65X,A28JBSI52ZX65X,3,3,319,319,"No, taking part is voluntary, and if you decline it will not affect your medical care.","No, taking part is voluntary, and if you decline it will not affect your medical care.","2019-11-18 10:52:28","2019-11-18 10:52:28",419,419,21,21
1206,1206,A28JBSI52ZX65X,A28JBSI52ZX65X,3,3,346,346,"This research will use your opinions to help in creating a workshop for men with prostate cancer. ","This research will use your opinions to help in creating a workshop for men with prostate cancer. ","2019-11-18 10:54:16","2019-11-18 10:54:16",419,419,21,21
1207,1207,A28JBSI52ZX65X,A28JBSI52ZX65X,4,4,406,406,"A nurse or member of the team will help you with the information sheet and will answer any of your questions. ","A nurse or member of the team will help you with the information sheet and will answer any of your questions. ","2019-11-18 10:56:55","2019-11-18 10:56:55",419,419,21,21
1208,1208,A28JBSI52ZX65X,A28JBSI52ZX65X,4,4,418,418,"We are interested in the health of people who have been diagnosed with and treated for prostate cancer.","We are interested in the health of people who have been diagnosed with and treated for prostate cancer.","2019-11-18 11:03:02","2019-11-18 11:03:02",419,419,21,21
1209,1209,A28JBSI52ZX65X,A28JBSI52ZX65X,4,4,450,450,"If you are finding the experience difficult in any way, we can help you in getting additional support. ","If you are finding the experience difficult in any way, we can help you in getting additional support. ","2019-11-18 11:05:03","2019-11-18 11:05:03",419,419,21,21
1210,1210,A28JBSI52ZX65X,A28JBSI52ZX65X,2,2,232,232,"After you have been given all the information you require, you will be asked if you are happy to take part in the study. ","After you have been given all the information you require, you will be asked if you are happy to take part in the study. ","2019-11-18 11:07:50","2019-11-18 11:07:50",419,419,21,21
1211,1211,A7X2K7IW80TBU,A7X2K7IW80TBU,2,2,232,232,"Once we have answered your questions and you have read the information sheet, we will ask you whether you still want to take part in the study.","Once we have answered your questions and you have read the information sheet, we will ask you whether you still want to take part in the study.","2019-11-18 11:33:16","2019-11-18 11:33:16",419,419,21,21
1212,1212,AIMP61WP9E0GQ,AIMP61WP9E0GQ,2,2,0,0,,,"2019-11-18 12:42:40","2019-11-18 12:42:40",419,419,21,21
1213,1213,AIMP61WP9E0GQ,AIMP61WP9E0GQ,2,2,264,264,"This means that when you agree to take part in a research study, we will use your data as needed to conduct and analyse the study.","This means that when you agree to take part in a research study, we will use your data as needed to conduct and analyse the study.","2019-11-18 12:45:45","2019-11-18 12:45:45",419,419,21,21
1214,1214,AIMP61WP9E0GQ,AIMP61WP9E0GQ,2,2,2100,2100,"If you agree for us to collect your rouutine NHS data, We will do so using your NHS and hospital nubers, but not your name","If you agree for us to collect your rouutine NHS data, We will do so using your NHS and hospital nubers, but not your name","2019-11-18 12:48:45","2019-11-18 12:48:45",419,419,21,21
1215,1215,AIMP61WP9E0GQ,AIMP61WP9E0GQ,3,3,312,312,"A workshop will be held for men with prostae cancer as part of the Care Programme, which will help them manage any prostate cancer related issues they might have.


","A workshop will be held for men with prostae cancer as part of the Care Programme, which will help them manage any prostate cancer related issues they might have.


","2019-11-18 12:51:31","2019-11-18 12:51:31",419,419,21,21
1216,1216,AIMP61WP9E0GQ,AIMP61WP9E0GQ,3,3,319,319,"No, participation in this research is voluntary and your medical care will not be affected if you decide not to take part","No, participation in this research is voluntary and your medical care will not be affected if you decide not to take part","2019-11-18 12:53:39","2019-11-18 12:53:39",419,419,21,21
1217,1217,AIMP61WP9E0GQ,AIMP61WP9E0GQ,3,3,346,346,"The purpose of the research is to use your views to develop a workshop for men with prostate cancer.","The purpose of the research is to use your views to develop a workshop for men with prostate cancer.","2019-11-18 13:01:26","2019-11-18 13:01:26",419,419,21,21
1218,1218,AIMP61WP9E0GQ,AIMP61WP9E0GQ,4,4,406,406,"The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you might have.","The research nurse or member of your clinical team will go through the information sheet with you and answer any questions you might have.","2019-11-18 13:02:57","2019-11-18 13:02:57",419,419,21,21
1219,1219,AIMP61WP9E0GQ,AIMP61WP9E0GQ,4,4,418,418,"We are interested in the effect of  proste cancer diagnosis and treatment on a person's health and well-being.","We are interested in the effect of  proste cancer diagnosis and treatment on a person's health and well-being.","2019-11-18 13:04:43","2019-11-18 13:04:43",419,419,21,21
1220,1220,AIMP61WP9E0GQ,AIMP61WP9E0GQ,4,4,450,450,"If you are facing difficulty in any aspect of your experience, we can also provide you with details of where you might get the needed support.","If you are facing difficulty in any aspect of your experience, we can also provide you with details of where you might get the needed support.","2019-11-18 13:10:01","2019-11-18 13:10:01",419,419,21,21
1221,1221,AIMP61WP9E0GQ,AIMP61WP9E0GQ,2,2,232,232,"After reading the information sheet and getting answers for you questions, you will be asked whether you are happy to take part","After reading the information sheet and getting answers for you questions, you will be asked whether you are happy to take part","2019-11-18 13:12:44","2019-11-18 13:12:44",419,419,21,21
1222,1222,AR4S7ZOB9QJYP,AR4S7ZOB9QJYP,2,2,0,0,,,"2019-11-18 13:52:32","2019-11-18 13:52:32",419,419,32,32
1223,1223,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,2,2,0,0,,,"2019-11-18 13:53:58","2019-11-18 13:53:58",419,419,32,32
1224,1224,AR4S7ZOB9QJYP,AR4S7ZOB9QJYP,2,2,2100,2100,"For any NHS data collected your name will be removed. The only data used is your hospital number. ","For any NHS data collected your name will be removed. The only data used is your hospital number. ","2019-11-18 13:54:42","2019-11-18 13:54:42",419,419,32,32
1225,1225,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,2,2,2100,2100,"In agreement, NHS data will be monitored using your NHS hospital numbers routinely, your name will not be included.","In agreement, NHS data will be monitored using your NHS hospital numbers routinely, your name will not be included.","2019-11-18 13:55:54","2019-11-18 13:55:54",419,419,32,32
1226,1226,AUZUHON52J10U,AUZUHON52J10U,2,2,0,0,,,"2019-11-18 13:57:08","2019-11-18 13:57:08",419,419,32,32
1227,1227,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,3,3,312,312,"Men will be able to manage prostate cancer concerns they might have with a care programme workshop that they can attend.","Men will be able to manage prostate cancer concerns they might have with a care programme workshop that they can attend.","2019-11-18 13:57:40","2019-11-18 13:57:40",419,419,32,32
1228,1228,A1RB1PQVB94C9W,A1RB1PQVB94C9W,2,2,0,0,,,"2019-11-18 13:57:42","2019-11-18 13:57:42",419,419,32,32
1229,1229,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,3,3,319,319,"Taking part is completely your choice which will have no affect on your medical care if you take part or not. ","Taking part is completely your choice which will have no affect on your medical care if you take part or not. ","2019-11-18 13:59:06","2019-11-18 13:59:06",419,419,32,32
1230,1230,A1RB1PQVB94C9W,A1RB1PQVB94C9W,2,2,2100,2100,"If you agree, to collect NHS data it will be tracked bu using your NHS and hospital numbers, but your name will be removed. ","If you agree, to collect NHS data it will be tracked bu using your NHS and hospital numbers, but your name will be removed. ","2019-11-18 13:59:44","2019-11-18 13:59:44",419,419,32,32
1231,1231,AUZUHON52J10U,AUZUHON52J10U,2,2,2100,2100,"If you have agreed beforehand, routine NHS data for you will be collected and tracked using your NHS and hospital numbers but not your name.","If you have agreed beforehand, routine NHS data for you will be collected and tracked using your NHS and hospital numbers but not your name.","2019-11-18 14:00:09","2019-11-18 14:00:09",419,419,32,32
1232,1232,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,3,3,346,346,"Your research views will help create a informative workshop for men with prostate cancer. ","Your research views will help create a informative workshop for men with prostate cancer. ","2019-11-18 14:00:26","2019-11-18 14:00:26",419,419,32,32
1233,1233,A1RB1PQVB94C9W,A1RB1PQVB94C9W,3,3,312,312,"part of the care programme involves a workshop for men with prostate cancer, to help them with any issues they have.","part of the care programme involves a workshop for men with prostate cancer, to help them with any issues they have.","2019-11-18 14:00:53","2019-11-18 14:00:53",419,419,32,32
