Id,Reviser,Leaflet,Sentence,Revised Sentence,Submission Time,Group,Flag
1333,A1X8UBJ3IA1T1,3,312,The Care Programme will include a workshop to help men with prostate cancer deal with any related issues that they have.,2019-11-18 18:33:31,32,419
1334,A1X8UBJ3IA1T1,3,319,You do not have to take part in this research and you won't be treated any differently if you don't.,2019-11-18 18:35:43,32,419
1335,A1X8UBJ3IA1T1,3,346,Your views will be used to help us design a workshop for men with prostate cancer.,2019-11-18 18:36:05,32,419
1336,A1X8UBJ3IA1T1,4,406,A nurse or someone from your clinical team will be able to answer any questions when they go through the information sheet with you.,2019-11-18 18:36:49,32,419
1337,A1X8UBJ3IA1T1,4,418,We are interested in the effects a prostate cancer diagnosis has on a person.,2019-11-18 18:37:40,32,419
1338,A1X8UBJ3IA1T1,4,450,We can help you get more support if you need it.,2019-11-18 18:37:54,32,419
1339,A1X8UBJ3IA1T1,2,232,You can tell us if you are happy to be included in the research once you've read the information sheet and spoken to a nurse.,2019-11-18 18:38:40,32,419
1340,A1X8UBJ3IA1T1,2,264,If you agree then we will use your data to conduct and analyse the research study.,2019-11-18 18:39:17,32,419
1342,A1YMLNSEPCYTON,3,312,The Care Program will include a workshop to help men with prostate cancer better manages their symptoms.,2019-11-18 19:16:46,43,419
1343,A1YMLNSEPCYTON,3,319,You can choose not to participate. This will not affect your medical care.,2019-11-18 19:17:42,43,419
1346,A1A9FZFM6AOL7M,3,312,The Care Programme will have a workshop to help men with prostate cancer manage prostate related issues.,2019-11-18 19:20:58,43,419
1347,A1YMLNSEPCYTON,3,346,Your views are an important part of developing a workshop that is right for men with prostate cancer.,2019-11-18 19:21:07,43,419
1348,A1YMLNSEPCYTON,4,406,"If you have any questions, you can ask a member of your clinical team while they go through the information sheet with you.",2019-11-18 19:22:41,43,419
1349,A1A9FZFM6AOL7M,3,319,"No, this research is voluntary and not taking part won't affect your medical care.",2019-11-18 19:22:58,43,419
1350,A1A9FZFM6AOL7M,3,346,Your views will help develop a workshop for men with prostate cancer.,2019-11-18 19:24:05,43,419
1351,A1YMLNSEPCYTON,4,418,We are interested in what impact prostate cancer and its treatment have on you.,2019-11-18 19:24:41,43,419
1352,A1YMLNSEPCYTON,4,450,If you are having any problems we can provide details of additional support.,2019-11-18 19:25:55,43,419
1353,A1A9FZFM6AOL7M,4,406,The research nurse or clinical team will go through the information sheet if you have any questions.,2019-11-18 19:26:26,43,419
1354,A1YMLNSEPCYTON,2,232,You will be asked if you want to participate in the study once you have looked over the information sheet and had your questions answered.,2019-11-18 19:27:55,43,419
1355,A1A9FZFM6AOL7M,4,418,We want to know how being diagnosed with prostate cancer affects a man's health and well-being.,2019-11-18 19:29:16,43,419
1356,A1YMLNSEPCYTON,2,264,Agreeing to take part means allowing us to use your data as needed to complete our research.,2019-11-18 19:29:37,43,419
1357,A1A9FZFM6AOL7M,4,450,If you are experiencing any difficulties we can help you find support.,2019-11-18 19:30:08,43,419
1358,A1YMLNSEPCYTON,2,2100,"Your name will be removed from any data collected, only your NHS and hospital numbers will be used.",2019-11-18 19:30:28,43,419
1359,A1A9FZFM6AOL7M,2,232,You'll be asked if you want to be a part of the study after reading the information sheet and having questions answered.,2019-11-18 19:33:00,43,419
1360,A1A9FZFM6AOL7M,2,264,Your data will be used to complete the research study when you agree to take part.,2019-11-18 19:34:10,43,419
1361,A1A9FZFM6AOL7M,2,2100,"If you've agreed to us using your NHS data using your NHS and hospital numbers, your name will be removed.",2019-11-18 19:35:44,43,419
1363,ABOJXCKPLTNO1,3,312,within part of the care Programme will be a place to help men with prostate cancer. ,2019-11-18 19:44:08,43,419
1364,ABOJXCKPLTNO1,3,319,"its up to you to take part or not, your medical care will not be affected either way.",2019-11-18 19:45:17,43,419
1365,ABOJXCKPLTNO1,3,346,This research is being used to develop a workshop for men with prostate cancer and your views will be helpful.,2019-11-18 19:46:13,43,419
1366,ABOJXCKPLTNO1,4,406,A member of staff will help you go through this information. Feel free to ask questions along the way,2019-11-18 19:47:18,43,419
1367,ABOJXCKPLTNO1,4,418,We would like to know how being affected by prostate cancer affects a persons health and well-being,2019-11-18 19:48:17,43,419
1368,ABOJXCKPLTNO1,4,450,If you are having difficulties please ask so we can get some information to you for where you may find help.,2019-11-18 19:49:24,43,419
1369,ABOJXCKPLTNO1,2,232,After you have read the information and answered the questions we will ask you if you are happy to do the next part.,2019-11-18 19:50:44,43,419
1370,ABOJXCKPLTNO1,2,264,"After you have taken part in the study, we will then analyse the data",2019-11-18 19:51:53,43,419
1371,ABOJXCKPLTNO1,2,2100,"Thankyou for agreeing for us to use your NHS data, We will remove your name for the purpose of the study",2019-11-18 19:53:10,43,419
1374,A3S5HHZ1OO1LTZ,3,312,Part of care programme will be a workshop for- with prostate cancer which will help them better manage any prostate cancer related issues they have,2019-11-18 20:11:02,43,419
1375,ADQ19I1JI7K7X,3,312,Care Programme is a workshop for men with prostate cancer which will help them with any issues they might have related with prostate cancer.,2019-11-18 20:12:02,43,419
1376,A3S5HHZ1OO1LTZ,3,319,"No, taking part in this research is- and your medical card will not be affected if you decide you do not wish to take part.",2019-11-18 20:12:57,43,419
1377,A3S5HHZ1OO1LTZ,3,346,The purpose of the research is to develop a workshop which is right for men with- cancer and your views will be used to do this.,2019-11-18 20:13:57,43,419
1378,ADQ19I1JI7K7X,3,319,Your part in this research is strictly voluntary and if you do not wish to be part of it your medical care will not be affected. ,2019-11-18 20:14:35,43,419
1379,A3S5HHZ1OO1LTZ,4,406,The research nurse or member of clinical team will go through the information sheet and answer your questions if you have any,2019-11-18 20:15:08,43,419
1380,ADQ19I1JI7K7X,3,346,This research and your views in it will be used to develop workshop for men with prostate cancer.,2019-11-18 20:16:21,43,419
1381,A3S5HHZ1OO1LTZ,4,418,We are interested in how a diagnosis of prostate cancer and its treatment affects a person's health.,2019-11-18 20:16:32,43,419
1382,A3S5HHZ1OO1LTZ,4,450,finding any aspect of your experience difficult? We can provide you with details of where you might get more support.,2019-11-18 20:17:51,43,419
1383,ADQ19I1JI7K7XRe,4,406,The research nurse or other member of your medical team will go with you through information sheet and answer to all of your questions.,2019-11-18 20:19:00,43,419
1384,A3S5HHZ1OO1LTZ,2,232,"After you have finished reading the information sheet and had your questions answered, you will be asked if you are happy to take part In the study ",2019-11-18 20:19:28,43,419
1385,A3S5HHZ1OO1LTZ,2,264,"When you agree to take part in research study, we will use your data in the ways needed to conduct and analyse the research study ",2019-11-18 20:20:33,43,419
1386,ADQ19I1JI7K7X,4,418,We would like to know how diagnoses of prostate cancer and its treatment affects a person's health and well-being.,2019-11-18 20:20:59,43,419
1387,A3S5HHZ1OO1LTZ,2,2100,"If you have agreed for us to collect routine NHS data this will be tracked using NHS and hospital numbers, but your name will be removed ",2019-11-18 20:21:39,43,419
1388,ADQ19I1JI7K7X,4,450,"If you are finding any experience difficult, we can provide details of where you can get more support.",2019-11-18 20:22:42,43,419
1389,ADQ19I1JI7K7X,4,450,"If you are finding any experience difficult, we can provide details of where you can get more support.",2019-11-18 20:22:42,43,419
1390,ADQ19I1JI7K7X,4,450,"If you are finding any experience difficult, we can provide details of where you can get more support.",2019-11-18 20:22:42,43,419
1391,ADQ19I1JI7K7X,2,232,After reading the information sheet and have all your questions answered we will ask you if you are happy to continue with this study.,2019-11-18 20:24:30,43,419
1392,ADQ19I1JI7K7X,2,264,This means after you agree to be part of this study we will use your data in the way to conduct and analyse the research study.,2019-11-18 20:25:56,43,419
1393,ADQ19I1JI7K7X,2,2100,"If you have agreed, we will use your NHS and hospital number to collect NHS data. Your name will be removed.",2019-11-18 20:27:42,43,419
1395,A27QIBL4MO6Z0X,3,312,part of the care programme will be for men with prostrate cancer to help them manage their prostrate cancer issues ,2019-11-18 20:32:03,43,419
1396,A27QIBL4MO6Z0X,3,319,your medical care won't be affected if you decide against participating because it is voluntary ,2019-11-18 20:38:08,43,419
1397,A27QIBL4MO6Z0X,3,346,Developing a workshop for men with prostate cancer is the purpose of the research and your views will help in doing this,2019-11-18 20:40:23,43,419
1398,A27QIBL4MO6Z0X,4,406,a member of the clinical team will help you with the information sheet and answer any questions you have.,2019-11-18 20:41:44,43,419
1399,A27QIBL4MO6Z0X,4,418,we are interested in prostrate cancer treatment and its effects on a person's health and well being ,2019-11-18 20:43:42,43,419
1400,A27QIBL4MO6Z0X,4,450,we can provide details of where you might get more support for you when you find any aspect of your experience difficult,2019-11-18 20:45:04,43,419
1401,A27QIBL4MO6Z0X,2,232,after reading the information sheet and your questions answered you will be asked how happy you are to take part in the study,2019-11-18 20:48:07,43,419
1402,A27QIBL4MO6Z0X,2,264,your data will be used in ways needed to conduct and analyse the research study after agreeing to take part in the research,2019-11-18 20:49:53,43,419
1404,AYPW9EVXUK7UZ,3,312,As part of the Care Programme there will be a workshop to help men with prostate cancer to better manager any of their prostate cancer related issues.,2019-11-18 20:52:26,43,419
1405,A27QIBL4MO6Z0X,2,2100,your name will be removed and your NHS data will be tracked if you agree for us to collect NHS data,2019-11-18 20:52:33,43,419
1406,AYPW9EVXUK7UZ,3,319,Taking part in this research is voluntary and will not affect your medical care should you wish not to take part.,2019-11-18 20:53:33,43,419
1407,AYPW9EVXUK7UZ,3,346,Our research will look at your views to help develop the right workshop for men with Prostate cancer.,2019-11-18 20:54:45,43,419
1408,AYPW9EVXUK7UZ,4,406,"Should you have an questions, a research nurse or member of the clinical team will be happy to go through the information sheet with you.",2019-11-18 20:56:22,43,419
1409,AYPW9EVXUK7UZ,4,418,We are interested to see how a person's health and well-being are affected by the diagnosis of prostate cancer.,2019-11-18 20:57:21,43,419
1410,AYPW9EVXUK7UZ,4,450,We understand that this is a difficult experience and we can help provide details of how you can get more support.,2019-11-18 20:58:41,43,419
1411,AYPW9EVXUK7UZ,2,232,"Once you have read the information and any outstanding questions have been answered, you will be given the opportunity to express if you are happy to take part in the study.",2019-11-18 21:00:00,43,419
1412,AYPW9EVXUK7UZ,2,264,"When you agree to take part in a research study, your data will be used to conduct any analysis required for the study.",2019-11-18 21:01:53,43,419
1413,AYPW9EVXUK7UZ,2,2100,"Upon agreement, any data we collect from you will be tracked using your NHS and hospital numbers but your name will be omitted.",2019-11-18 21:03:49,43,419
1415,A3EJ3K5608VJ2O,3,312,Part of the Care Programme will be a workshop for men with prostate cancer. This will help them manage any prostate cancer related issues. ,2019-11-18 21:23:17,43,419
1416,A3EJ3K5608VJ2O,3,319,No - Taking part in this reasearch is completely voluntary and your choice will not affect your medical care in any way. ,2019-11-18 21:26:42,43,419
1417,A3EJ3K5608VJ2O,3,346,This rearch aims to create a workshop which is suitable for men with prostate cancer. Your responses will help us acheive this. ,2019-11-18 21:28:22,43,419
1418,A3EJ3K5608VJ2O,4,406,Either the research nurse or another member of your clinical team will explain what the information sheet entails and will answer any questions you have. ,2019-11-18 21:30:48,43,419
1419,A3EJ3K5608VJ2O,4,418,We're interested in how being diagnosed with prostate cancer and it's subsequent treatment can affect a person's health and well-being. ,2019-11-18 21:32:06,43,419
1420,A3EJ3K5608VJ2O,4,450,If you find any aspect of your experience difficult please let us know. We can provide you with details of where to find additional support. ,2019-11-18 21:33:11,43,419
1421,A3EJ3K5608VJ2O,2,232,After reading the information sheet someone will answer any questions you may have. After this you will then be asked if you are happy to take part in the study.,2019-11-18 21:35:49,43,419
1423,A3EJ3K5608VJ2O,2,264,"After agreeing to take part in a research study, we will use your data to help us conduct and analyse the research study. ",2019-11-18 21:38:12,43,419
1424,A3EJ3K5608VJ2O,2,2100,If you have agreed for us to collect routine NHS data then this will be tracked using your NHS and hospital number. Please note your name will never be used and your data is always anonymous. ,2019-11-18 21:39:32,43,419
1425,A4VHHD5CPNFEK,3,312,A Care Programme workshop for men with prostate cancer will help them better manage any related issues they have,2019-11-18 21:40:59,43,419
1426,A4VHHD5CPNFEK,3,319,"No, participation in this research is voluntary; your medical care will not be affected by not taking part",2019-11-18 21:45:21,43,419
1427,A4VHHD5CPNFEK,3,346,The research aims to develop an appropriate workshop for men with prostrate cancer and your views will be used for this,2019-11-18 21:48:36,43,419
1428,A4VHHD5CPNFEK,4,406,A medical member of your team will review the information sheet with you and answer any of your questions,2019-11-18 21:52:43,43,419
1429,A4VHHD5CPNFEK,4,418,We are interested in how diagnosis and treatment of prostrate cancer affects health and well-being,2019-11-18 21:56:12,43,419
1430,A4VHHD5CPNFEK,4,450,"If you are finding your experience difficult, we can provide you with details of sources for additional support",2019-11-18 22:00:05,43,419
1431,A4VHHD5CPNFEK,2,232,"After reading the information sheet and having had your questions answered, you will be asked for consent to take part in the study",2019-11-18 22:02:46,43,419
1432,A4VHHD5CPNFEK,2,264,This means that agreement to take part in a research study allows your data to be used to develop the research study,2019-11-18 22:08:00,43,419
1433,A4VHHD5CPNFEK,2,2100,If you permitted us to collect routine NHS data this will be tracked using NHS and hospital numbers without your name,2019-11-18 22:12:22,43,419
1436,A1VSJUKM8VOY8H,3,319,Taking part in this research is entirely voluntary and the medical care you receive will not be affected if you do not wish to take part.,2019-11-18 22:15:43,54,419
1437,AY6TSQ5C0UN1D,3,319,Taking part in this research is up to you and won't affect your medical care if you don't,2019-11-18 22:16:34,54,419
1438,A1VSJUKM8VOY8H,3,346,Our research is trying to develop a workshop aimed at men with prostate cancer and your views and feedback will be used to do this.,2019-11-18 22:17:32,54,419
1439,AY6TSQ5C0UN1D,3,346,Your views will help to develop a workshop designed for men with prostate cancer,2019-11-18 22:17:36,54,419
1440,A1VSJUKM8VOY8H,4,406,Either a research nurse or another member of the clinical team will go through the information sheet and help answer any questions that you might have.,2019-11-18 22:18:39,54,419
1441,AY6TSQ5C0UN1D,4,406,A research nurse or member of your clinical team will help to answer your questions and explain the information sheet ,2019-11-18 22:19:05,54,419
1442,AY6TSQ5C0UN1D,4,418,We want to know what effect prostate cancer and how it is treated affects your health and how you feel,2019-11-18 22:20:07,54,419
1443,A1VSJUKM8VOY8H,4,418,We are interested in understanding the effects that a diagnosis of prostate cancer can have on a person's health both physical and mental.,2019-11-18 22:20:19,54,419
1444,AY6TSQ5C0UN1D,4,450,If you find anything you are experiencing difficult we can help you to find effective support to deal with it.,2019-11-18 22:21:28,54,419
1445,A1VSJUKM8VOY8H,4,450,If you experience any difficulties during this time we will help provide help by directing you to places that can offer more support.,2019-11-18 22:21:30,54,419
1446,A1VSJUKM8VOY8H,2,232,After going through the information sheet with a member of staff you will be asked if you are still happy to continue taking part in the study.,2019-11-18 22:22:34,54,419
1447,AY6TSQ5C0UN1D,2,232,When you have read the information sheet and any questions you have are answered you will be asked if you want to take part in the study or not,2019-11-18 22:23:25,54,419
1448,A1VSJUKM8VOY8H,2,264,Agreeing to take part in the study means that you agree to allow us to use your data and analyse it in ways that further the research study.,2019-11-18 22:23:45,54,419
1449,A1VSJUKM8VOY8H,2,2100,"If you have agreed to allow us to have access to routine NHS data then this will be tracked using your NHS and hospital numbers, but your data will be anonymised. ",2019-11-18 22:24:46,54,419
1450,AY6TSQ5C0UN1D,2,264,Any information or data you give us in the study will only be used to help the research study and the in results it shows.,2019-11-18 22:25:26,54,419
1451,A1VSJUKM8VOY8H,3,312,Part of the Care Programme offered will be a workshop aimed at helping men with prostate cancer to better manage any issues they may be facing due to their diagnosis.,2019-11-18 22:25:42,54,419
1452,AY6TSQ5C0UN1D,2,2100,If you allow us to record normal NHS information this will only be tracked using your NHS and hospital number but never your name ,2019-11-18 22:26:45,54,419
1453,AY6TSQ5C0UN1D,3,312,The Care Programme includes a workshop for men who have prostate cancer and is designed to help them cope with and manage the symptoms of the disease and how it affects their health,2019-11-18 22:28:17,54,419
1455,MICHAEL SCAIFE,3,319,"If you decide that you no longer wish to take part in this voluntary research, your medical care will not be affected.",2019-11-18 22:45:46,54,419
1456,MICHAEL SCAIFE,3,346,Development of the workshop which is right for men with prostate cancer and your views is the purpose of the research.,2019-11-18 22:49:16,54,419
1457,MICHAEL SCAIFE,4,406,"The information sheets will be covered by the research nurse, answering your questions too.",2019-11-18 22:50:55,54,419
1458,MICHAEL SCAIFE,4,418,Diagnosis of prostate cancer and its treatment affects on a persons health and well being is what we are interested in.,2019-11-18 22:56:11,54,419
1459,MICHAEL SCAIFE,4,450,Support details are available if you are finding your experience difficult.,2019-11-18 22:57:24,54,419
1460,MICHAEL SCAIFE,2,232,You will only take part in the survey once you have read the information sheet and had your questions answered.,2019-11-18 22:58:12,54,419
1461,MICHAEL SCAIFE,2,264,Analysis data from the research study will be used after you take part.,2019-11-18 22:59:29,54,419
1462,MICHAEL SCAIFE,2,2100,Your name will be removed from your agreed routine NHS data with the exception of your NHS and hospital numbers.,2019-11-18 23:00:32,54,419
1463,MICHAEL SCAIFE,3,312,Prostate cancer patients will have access to the Care Programme workshop which will help them with related issues.,2019-11-18 23:04:13,54,419
1486,A2FCTCUPP1AQ0W,3,319,Taking part in this research is voluntary and it will not affect your medical care in case if you do not wish to take part.,2019-11-19 03:35:03,54,419
1487,A2FCTCUPP1AQ0W,3,346,Your views will be used to develop a workshop which right for men with prostate cancer,2019-11-19 03:36:12,54,419
1488,A2FCTCUPP1AQ0W,4,406,The research nurse or meber of your clinical team will answer any questions you have about the information sheet ,2019-11-19 03:38:00,54,419
1489,A2FCTCUPP1AQ0W,4,418,We are interested in how a treatment and diagnosis of prostate cancer affects a person's health and well-being.,2019-11-19 03:39:24,54,419
1490,A2FCTCUPP1AQ0W,4,450,We can provide you with details to get more support in case if you are finding your experience difficult. ,2019-11-19 03:40:39,54,419
1491,A2FCTCUPP1AQ0W,2,232,After you have read the information sheet and you do not have any questions about you will be asked whether you are happy to take part in the study.,2019-11-19 03:42:42,54,419
1492,A2FCTCUPP1AQ0W,2,264,By agreeing to the research it enables us to use your data in the ways needed to conduct and analyze the research study `,2019-11-19 03:44:32,54,419
1493,A2FCTCUPP1AQ0W,2,2100,if you agreed for us to use your NHS and hospital number it enables us to collect NHS data but your name will remain anonymous.,2019-11-19 03:47:29,54,419
1496,A27YCLBAX0CEQ3,3,319,"No, taking part in this research is voluntary, and your medical care won't be affected if you don't want to take part in this research",2019-11-19 08:57:56,54,419
1497,A27YCLBAX0CEQ3,3,346,This piece of research will help develop a workshop which will help men who have prostrate cancer. So your views will be used to help with this workshop development.,2019-11-19 08:59:58,54,419
1498,A27YCLBAX0CEQ3,4,406,"A member of your clinical team or a research nurse will take you through the information sheet, and help you to answer any questions that you may have.",2019-11-19 09:01:54,54,419
1499,A27YCLBAX0CEQ3,4,418,What we are really interested in is how someone's health and well-being is affected after they get a diagnosis of prostrate cancer.,2019-11-19 09:03:48,54,419
1500,A27YCLBAX0CEQ3,4,450,"If you find this a difficult experience, we can also provide information on where to get more support.",2019-11-19 09:04:55,54,419
1501,A27YCLBAX0CEQ3,2,232,"You will be asked whether you are happy to take part in the study after you have read the information sheet, and after we have answered any questions you might have.",2019-11-19 09:06:15,54,419
1502,A27YCLBAX0CEQ3,2,264,"We would like to use your data to help conduct and analyse the research study, and this means if you agree to take part you also agree to your data being used for this study.",2019-11-19 09:13:11,54,419
1503,A27YCLBAX0CEQ3,2,2100,"If you agree to allow us to use your routine NHS data, we will remove your name, but we will track your data using your NHS and hospital numbers instead.",2019-11-19 09:19:22,54,419
1504,A27YCLBAX0CEQ3,3,312,"We will hold a workshop for men with prostrate cancer, to help them to better manage life with prostrate cancer, and this is part of the Care Programme.",2019-11-19 09:22:26,54,419
1506,A35QN5P05UNZ4F,3,319,"No, participating is voluntary and your medical care will not be affected if you do not take part",2019-11-19 09:42:48,54,419
1507,A35QN5P05UNZ4F,3,346,The purpose of the research is to develop a workshop suitable for men with prostate cancer and your views will be used to do this.,2019-11-19 09:45:34,54,419
1508,A35QN5P05UNZ4F,4,406,The research team will go through the information sheet with you and answer any questions you have.,2019-11-19 09:47:34,54,419
1509,A35QN5P05UNZ4F,4,418,We are investigating how a diagnosis of prostate cancer and its treatment affects an individuals health and well-being.,2019-11-19 09:48:25,54,419
1510,A35QN5P05UNZ4F,4,450,"If you are finding anything difficult, we can provide you with details of where to find more support.",2019-11-19 09:52:49,54,419
1511,A35QN5P05UNZ4F,2,232,"Once you have read the information sheet and your questions have been answered, you will be asked whether you would like to participate in the study.",2019-11-19 09:54:23,54,419
1512,A35QN5P05UNZ4F,2,264,"This means that when you agree to participate, we will use your data to conduct and analyse the research study.",2019-11-19 09:55:11,54,419
1513,A35QN5P05UNZ4F,2,2100,"If you have agreed for us to collect routine NHS data, this will be tracked using your NHS and hospital numbers but your name will be removed.",2019-11-19 09:55:52,54,419
1514,A35QN5P05UNZ4F,3,312,"Part of the Care Programme will be a workshop for men with prostate cancer, this aims to help them better manage any prostate cancer related issues they have.",2019-11-19 09:56:33,54,419
1516,A3I4KXPBR4ZW5,3,319,Participation in this research is voluntary and there will be no impact on your Medical Care if you decide not to participate.,2019-11-19 11:26:30,54,419
1517,A3I4KXPBR4ZW5,3,346,This research will focus on developing a workshop for men with Prostate Cance and your opinions will aid in developing this workshop.,2019-11-19 11:27:15,54,419
1519,A3COQALEXT650,3,319,Taking part is voluntary. Your medical care will not be affected if you choose to not take part.,2019-11-19 12:20:21,54,419
1520,A3COQALEXT650,3,346,Your views will be used to develop a workshop for men with prostate cancer,2019-11-19 12:21:02,54,419
1521,A3COQALEXT650,4,406,The clinician will help run you through the information sheet and answer any question you could have.,2019-11-19 12:22:53,54,419
1522,A3COQALEXT650,4,418,We want to know a diagnosis of prostate cancer and its treatments affects your well-being.,2019-11-19 12:23:53,54,419
1523,A3COQALEXT650,4,450,"If you experience difficulty, we can help you find the support required.",2019-11-19 12:24:31,54,419
1524,A3COQALEXT650,2,232,"After reading the information sheet and asking your questions, you will be asked if you would like to continue with the study",2019-11-19 12:25:28,54,419
1525,A3COQALEXT650,2,264,"Should you agree, the data you provide will be used in the study",2019-11-19 12:26:37,54,419
1526,A3COQALEXT650,2,2100,"If you agree to data collection, we will use you NHS and hospital number to track you and any other personally identifiable information will be anonymised",2019-11-19 12:28:06,54,419
1527,A3COQALEXT650,3,312,The care programme will involve a workshop to help men with prostate cancer better cope with related issues,2019-11-19 12:29:17,54,419
1529,A1C0AWJ1JULKO2,3,319,You are taking part in this research willingly but if you do not wish to do so it will not affect your medical care.,2019-11-19 12:40:11,54,419
1530,A1C0AWJ1JULKO2,3,346,The reason for this research is to come up with a suitable method to educate men with prostate cancer and your ideas will be very useful.,2019-11-19 12:43:23,54,419
1531,A1C0AWJ1JULKO2,4,406,A nurse involved with this research or a member of the clinical team will assist you with the information sheet to answer any question.,2019-11-19 12:47:50,54,419
1532,A1C0AWJ1JULKO2,4,418,We want to know how detecting prostate cancer and how it's treated affects a patient's health and living.,2019-11-19 12:50:19,54,419
1533,A1C0AWJ1JULKO2,4,450,"If you are having any difficulty with any part of the process, we can give you answers on how to get assistance. ",2019-11-19 12:52:50,54,419
1534,A1C0AWJ1JULKO2,2,232,"when you are through with the information sheet and have answered all the questions, we will like to know if you are glad to be part of the study.",2019-11-19 12:54:46,54,419
1535,A1C0AWJ1JULKO2,2,264,What this means is having taking part in the research we will use the information you provided to analyze and evaluate the research study.,2019-11-19 12:56:52,54,419
1536,A1C0AWJ1JULKO2,2,2100,"If you agreed for your NHS data to be used, we will use the information you provide to find your NHS data including your hospital numbers but we will remove your name from it.",2019-11-19 13:00:24,54,419
1537,A1C0AWJ1JULKO2,3,312,Some part of the care programme will be a session for men with prostate cancer to help them manage any cancer problems they may have.,2019-11-19 13:04:06,54,419
1539,A35WOFYPGICAK,3,319,"No, participation is voluntary and your medical care will be unaffected if you do not take part.",2019-11-19 14:33:42,54,419
1540,A35WOFYPGICAK,3,346,The research is for developing a workshop for men with prostate cancer and your views will be used.,2019-11-19 14:36:30,54,419
1544,A3A6WDO5YWJD,3,319,"Taking part in this research is voluntary, your medical care will not be affected if you do not take part.",2019-11-19 15:14:11,54,419
1545,A3A6WDO5YWJD,3,346,Your views will be used to develop a workshop for men with prostate cancer.,2019-11-19 15:15:43,54,419
1548,AZ00C4Q6GKKKU,3,346,This research helps to develop a workshop for men with prostate cancer.,2019-11-19 15:42:53,65,419
1549,AZ00C4Q6GKKKU,4,406,Our team will go through the information sheet with you and answer your questions.,2019-11-19 15:44:40,65,419
1550,AZ00C4Q6GKKKU,4,418,We want to see how a diagnosis of prostate cancer and its treatment affects a person.,2019-11-19 15:46:39,65,419
1551,AZ00C4Q6GKKKU,4,450,If you need support you can ask us anytime.,2019-11-19 15:48:45,65,419
1552,AZ00C4Q6GKKKU,2,232,"After you have answered all your questions, you will be asked wether you are happy to take part in the study.",2019-11-19 15:50:59,65,419
1553,AZ00C4Q6GKKKU,2,264,"When you agree to take part in a research study, we will us your data to analyse the research study appropriately.",2019-11-19 15:52:20,65,419
1554,AZ00C4Q6GKKKU,2,2100,"If you let us collect your NHS data we will use it for tracking, but your name will be removed.",2019-11-19 15:54:17,65,419
1555,AZ00C4Q6GKKKU,3,312,"In our Care Programme, a workshop for men with prostate cancer will help them manager their prostate cancer related issues.",2019-11-19 15:56:49,65,419
1556,AZ00C4Q6GKKKU,3,319,This research is voluntary and will not affect your medical care if you do not wish to take part.,2019-11-19 15:57:24,65,419
1559,A26Q2CRS6REXAD,3,346,The purpose of this research is to develop a workshop which is right for men with prostate cancer and your opinions will help this research.,2019-11-19 17:53:09,65,419
1560,A26Q2CRS6REXAD,4,406,The research nurse or a member of your clinical team will go through the information sheet with you and help you by answering any questions you may have,2019-11-19 17:54:15,65,419
1561,A26Q2CRS6REXAD,4,418,we are curious about how a diagnosis of prostate cancer and its treatment affects a mans health and well-being,2019-11-19 17:55:33,65,419
1562,A26Q2CRS6REXAD,4,450,"If you are finding any aspect of your experience difficult, we can provide you with details of where you can get more support",2019-11-19 17:56:22,65,419
1563,A26Q2CRS6REXAD,2,232,"After you have finished reading the information sheet and you have had your questions answered, you will be asked wheter you are still happy to take part in the study",2019-11-19 17:57:06,65,419
1564,A26Q2CRS6REXAD,2,264,"This means that when you agree to take part in a research study, we will use your data in the ways needed to conduct and analyse the research study",2019-11-19 17:58:00,65,419
1565,A26Q2CRS6REXAD,2,2100,"If you have agreed for us to collect your medical data this will be tracked using your NHS and hospital numbers, but your name will be removed",2019-11-19 17:58:50,65,419
1567,A26Q2CRS6REXAD,3,319,Taking part in this study is voluntary and your care will not be affected if you choose to not take part,2019-11-19 17:59:25,65,419
1570,AG5JDV1422I1Q,4,406,Either a research nurse or a member of your clinical team will explain the information sheet and answer any queries you have. ,2019-11-19 18:19:50,65,419
1571,AG5JDV1422I1Q,4,418,We would like to know the relationship between prostate cancer diagnosis and treatment and how it might change a person's general health. ,2019-11-19 18:20:37,65,419
1572,AG5JDV1422I1Q,4,450,"If you have any difficulties, details for further support will be given. ",2019-11-19 18:21:14,65,419
1573,AG5JDV1422I1Q,2,232,"Once you have read the information sheet and have had your queries answered, you will have to say if you are ready and willing to participate in the study. ",2019-11-19 18:22:59,65,419
1574,AG5JDV1422I1Q,2,264,Agreeing to participate in the study includes using your data that is necessary for conducting and analysing the study. ,2019-11-19 18:23:46,65,419
1575,AG5JDV1422I1Q,2,2100,Your routine NHS data will be tracked using information such as your NHS and hospital numbers without including your name. ,2019-11-19 18:26:04,65,419
1576,AG5JDV1422I1Q,3,312,"The Care Programme includes workshops for men that have prostate cancer, helping them with management of issues related to prostate cancer. ",2019-11-19 18:26:57,65,419
1577,AG5JDV1422I1Q,3,319,Participation in this study is not compulsory and will not affect your medical care if you do not participate. ,2019-11-19 18:28:04,65,419
1579,A25RJ54AHZGDOO,3,346,The research aims to develop a useful workshop for men with prostate cancer. Your views will be used to do this.,2019-11-19 19:01:09,65,419
1581,AFAX6KGS1P9GI,3,346,Your views will be used to help develop a workshop to support men with prostate cancer,2019-11-19 19:29:27,65,419
1582,AFAX6KGS1P9GI,4,406,A member of the clinical team will go through the information sheet and answer your questions.,2019-11-19 19:30:04,65,419
